"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Denominator","Score","Lower Estimate","Higher Estimate","Footnote","Start Date","End Date"
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1462,0.452,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-11,Postoperative Respiratory Failure Rate,1230,2.06,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,2214,5.629,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-13,Postoperative Sepsis Rate,1442,1.562,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-14,Postoperative Wound Dehiscence Rate,600,1.113,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,2387,0.495,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-3,Pressure Ulcer Rate,5812,0.163,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-4,Death among surgical inpatients with serious treatable complications Rate,46,140.18,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-6,"Iatrogenic pneumothorax, adult Rate",9579,0.139,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,5719,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-8,In-Hospital Fall With Hip Fracture Rate,8865,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-9,Perioperative Hemorrhage or Hematoma Rate,2114,1.717,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-90,Serious complications,Not Applicable,0.74,0.482,1.003,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1821,0.811,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-11,Postoperative Respiratory Failure Rate,1383,0.604,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,3120,3.659,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-13,Postoperative Sepsis Rate,1729,2.152,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-14,Postoperative Wound Dehiscence Rate,979,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,2388,0.556,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-3,Pressure Ulcer Rate,7746,0.114,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-4,Death among surgical inpatients with serious treatable complications Rate,77,91.27,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-6,"Iatrogenic pneumothorax, adult Rate",13160,0.228,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,7369,0.123,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-8,In-Hospital Fall With Hip Fracture Rate,11922,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-9,Perioperative Hemorrhage or Hematoma Rate,3018,1.388,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-90,Serious complications,Not Applicable,0.65,0.395,0.898,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1152,1.085,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-11,Postoperative Respiratory Failure Rate,849,6.698,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1826,1.148,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-13,Postoperative Sepsis Rate,1100,3.268,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-14,Postoperative Wound Dehiscence Rate,492,6.426,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1142,6.662,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-3,Pressure Ulcer Rate,4382,0.173,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-4,Death among surgical inpatients with serious treatable complications Rate,50,202.12,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-6,"Iatrogenic pneumothorax, adult Rate",6848,0.166,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,4450,0.187,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-8,In-Hospital Fall With Hip Fracture Rate,6275,0.171,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1694,4.937,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-90,Serious complications,Not Applicable,0.97,0.667,1.267,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,528,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-11,Postoperative Respiratory Failure Rate,476,1.732,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,765,5.845,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-13,Postoperative Sepsis Rate,520,2.184,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-14,Postoperative Wound Dehiscence Rate,242,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,581,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-3,Pressure Ulcer Rate,2175,0.565,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-6,"Iatrogenic pneumothorax, adult Rate",3430,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,2110,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-8,In-Hospital Fall With Hip Fracture Rate,3036,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-9,Perioperative Hemorrhage or Hematoma Rate,754,1.244,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-90,Serious complications,Not Applicable,0.87,0.479,1.257,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,306,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-11,Postoperative Respiratory Failure Rate,298,3.013,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,497,2.188,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-13,Postoperative Sepsis Rate,293,2.725,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-14,Postoperative Wound Dehiscence Rate,180,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,465,2.83,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-3,Pressure Ulcer Rate,1902,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-6,"Iatrogenic pneumothorax, adult Rate",2872,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,1677,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-8,In-Hospital Fall With Hip Fracture Rate,2567,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-9,Perioperative Hemorrhage or Hematoma Rate,479,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-90,Serious complications,Not Applicable,0.80,0.373,1.223,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,2020,1.327,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-11,Postoperative Respiratory Failure Rate,1588,3.16,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,3108,2.576,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-13,Postoperative Sepsis Rate,1967,1.729,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-14,Postoperative Wound Dehiscence Rate,818,4.337,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1851,2.776,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-3,Pressure Ulcer Rate,5824,1.232,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,74,103.40,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-6,"Iatrogenic pneumothorax, adult Rate",9477,0.358,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,5089,0.356,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-8,In-Hospital Fall With Hip Fracture Rate,8826,0.533,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,2934,3.905,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-90,Serious complications,Not Applicable,1.06,0.835,1.292,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,871,2.352,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-11,Postoperative Respiratory Failure Rate,678,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1277,1.824,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-13,Postoperative Sepsis Rate,809,2.069,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-14,Postoperative Wound Dehiscence Rate,333,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,815,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-3,Pressure Ulcer Rate,3693,0.766,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-4,Death among surgical inpatients with serious treatable complications Rate,32,103.92,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-6,"Iatrogenic pneumothorax, adult Rate",5487,0.494,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3728,0.264,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-8,In-Hospital Fall With Hip Fracture Rate,5159,0.373,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1251,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-90,Serious complications,Not Applicable,0.82,0.467,1.167,20,07/01/2017,06/30/2019
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-11,Postoperative Respiratory Failure Rate,Not Available,Not Available,Not Applicable,Not Applicable,"1, 20",07/01/2017,06/30/2019
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,60,0,Not Applicable,Not Applicable,20,07/01/2017,06/30/2019
