"State","Measure ID","Measure Name","Number of Hospitals Worse","Number of Hospitals Same","Number of Hospitals Better","Number of Hospitals Too Few","Footnote","Start Date","End Date"
OK,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,59,0,8,,07/01/2017,06/30/2019
OK,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,52,0,13,,07/01/2017,06/30/2019
OK,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,60,0,15,,07/01/2017,06/30/2019
OK,PSI_3_ULCER,Pressure sores,1,77,1,5,,07/01/2017,06/30/2019
OK,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,3,26,0,20,,07/01/2017,06/30/2019
OK,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,1,82,0,2,,07/01/2017,06/30/2019
OK,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,83,0,2,,07/01/2017,06/30/2019
OK,PSI_90_SAFETY,Serious complications,2,82,1,Not Available,,07/01/2017,06/30/2019
OK,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,63,0,10,,07/01/2017,06/30/2019
OR,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,40,0,8,,04/01/2016,03/31/2019
OR,MORT_30_AMI,Death rate for heart attack patients,0,25,0,34,,07/01/2016,06/30/2019
OR,MORT_30_CABG,Death rate for CABG surgery patients,0,10,0,2,,07/01/2016,06/30/2019
OR,MORT_30_COPD,Death rate for COPD patients,0,50,1,10,,07/01/2016,06/30/2019
OR,MORT_30_HF,Death rate for heart failure patients,7,44,1,8,,07/01/2016,06/30/2019
OR,MORT_30_PN,Death rate for pneumonia patients,2,53,2,4,,07/01/2016,06/30/2019
OR,MORT_30_STK,Death rate for stroke patients,4,35,0,20,,07/01/2016,06/30/2019
OR,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,0,32,0,1,,07/01/2017,06/30/2019
OR,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,1,30,1,1,,07/01/2017,06/30/2019
OR,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,0,33,0,0,,07/01/2017,06/30/2019
OR,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,31,1,1,,07/01/2017,06/30/2019
OR,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,32,0,1,,07/01/2017,06/30/2019
OR,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,33,0,1,,07/01/2017,06/30/2019
OR,PSI_3_ULCER,Pressure sores,1,33,0,0,,07/01/2017,06/30/2019
OR,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,0,18,1,14,,07/01/2017,06/30/2019
OR,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,34,0,0,,07/01/2017,06/30/2019
OR,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,34,0,0,,07/01/2017,06/30/2019
OR,PSI_90_SAFETY,Serious complications,1,29,4,Not Available,,07/01/2017,06/30/2019
OR,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,33,0,0,,07/01/2017,06/30/2019
PA,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,2,119,3,26,,04/01/2016,03/31/2019
PA,MORT_30_AMI,Death rate for heart attack patients,0,110,2,46,,07/01/2016,06/30/2019
PA,MORT_30_CABG,Death rate for CABG surgery patients,0,52,2,5,,07/01/2016,06/30/2019
PA,MORT_30_COPD,Death rate for COPD patients,1,151,1,7,,07/01/2016,06/30/2019
PA,MORT_30_HF,Death rate for heart failure patients,2,141,10,8,,07/01/2016,06/30/2019
PA,MORT_30_PN,Death rate for pneumonia patients,7,134,14,6,,07/01/2016,06/30/2019
PA,MORT_30_STK,Death rate for stroke patients,1,106,3,41,,07/01/2016,06/30/2019
PA,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,2,130,0,13,,07/01/2017,06/30/2019
PA,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,2,124,5,14,,07/01/2017,06/30/2019
PA,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,5,135,2,4,,07/01/2017,06/30/2019
PA,PSI_13_POST_SEPSIS,Blood stream infection after surgery,1,130,1,13,,07/01/2017,06/30/2019
PA,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,127,0,13,,07/01/2017,06/30/2019
PA,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,132,0,12,,07/01/2017,06/30/2019
PA,PSI_3_ULCER,Pressure sores,13,134,2,0,,07/01/2017,06/30/2019
PA,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,1,70,4,50,,07/01/2017,06/30/2019
PA,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,150,0,0,,07/01/2017,06/30/2019
PA,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,150,0,0,,07/01/2017,06/30/2019
PA,PSI_90_SAFETY,Serious complications,10,136,4,Not Available,,07/01/2017,06/30/2019
PA,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,2,139,1,4,,07/01/2017,06/30/2019
PR,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,5,0,27,,04/01/2016,03/31/2019
PR,MORT_30_AMI,Death rate for heart attack patients,0,11,0,33,,07/01/2016,06/30/2019
PR,MORT_30_CABG,Death rate for CABG surgery patients,0,2,0,7,,07/01/2016,06/30/2019
PR,MORT_30_COPD,Death rate for COPD patients,1,6,0,38,,07/01/2016,06/30/2019
PR,MORT_30_HF,Death rate for heart failure patients,0,23,0,23,,07/01/2016,06/30/2019
PR,MORT_30_PN,Death rate for pneumonia patients,3,22,0,25,,07/01/2016,06/30/2019
PR,MORT_30_STK,Death rate for stroke patients,0,6,0,38,,07/01/2016,06/30/2019
PR,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_13_POST_SEPSIS,Blood stream infection after surgery,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_3_ULCER,Pressure sores,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_8_POST_HIP,Broken hip from a fall after surgery,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_90_SAFETY,Serious complications,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
PR,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
RI,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,8,1,1,,04/01/2016,03/31/2019
RI,MORT_30_AMI,Death rate for heart attack patients,0,10,0,1,,07/01/2016,06/30/2019
RI,MORT_30_CABG,Death rate for CABG surgery patients,0,1,0,0,,07/01/2016,06/30/2019
RI,MORT_30_COPD,Death rate for COPD patients,0,11,0,0,,07/01/2016,06/30/2019
RI,MORT_30_HF,Death rate for heart failure patients,0,10,1,0,,07/01/2016,06/30/2019
RI,MORT_30_PN,Death rate for pneumonia patients,0,10,1,1,,07/01/2016,06/30/2019
RI,MORT_30_STK,Death rate for stroke patients,1,7,0,2,,07/01/2016,06/30/2019
RI,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,0,10,0,1,,07/01/2017,06/30/2019
RI,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,0,9,1,1,,07/01/2017,06/30/2019
RI,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,1,10,0,0,,07/01/2017,06/30/2019
RI,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,10,0,1,,07/01/2017,06/30/2019
RI,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,10,0,1,,07/01/2017,06/30/2019
RI,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,10,0,1,,07/01/2017,06/30/2019
RI,PSI_3_ULCER,Pressure sores,3,8,0,0,,07/01/2017,06/30/2019
RI,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,1,2,0,7,,07/01/2017,06/30/2019
RI,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,11,0,0,,07/01/2017,06/30/2019
RI,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,11,0,0,,07/01/2017,06/30/2019
RI,PSI_90_SAFETY,Serious complications,2,9,0,Not Available,,07/01/2017,06/30/2019
RI,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,11,0,0,,07/01/2017,06/30/2019
SC,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,35,3,14,,04/01/2016,03/31/2019
SC,MORT_30_AMI,Death rate for heart attack patients,0,32,0,25,,07/01/2016,06/30/2019
SC,MORT_30_CABG,Death rate for CABG surgery patients,0,17,0,0,,07/01/2016,06/30/2019
SC,MORT_30_COPD,Death rate for COPD patients,2,51,0,7,,07/01/2016,06/30/2019
SC,MORT_30_HF,Death rate for heart failure patients,6,43,3,9,,07/01/2016,06/30/2019
SC,MORT_30_PN,Death rate for pneumonia patients,10,46,1,3,,07/01/2016,06/30/2019
SC,MORT_30_STK,Death rate for stroke patients,3,41,1,11,,07/01/2016,06/30/2019
SC,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1,45,0,2,,07/01/2017,06/30/2019
SC,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,2,44,0,2,,07/01/2017,06/30/2019
SC,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,3,48,0,1,,07/01/2017,06/30/2019
SC,PSI_13_POST_SEPSIS,Blood stream infection after surgery,1,45,0,2,,07/01/2017,06/30/2019
SC,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,46,0,4,,07/01/2017,06/30/2019
SC,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,49,0,2,,07/01/2017,06/30/2019
SC,PSI_3_ULCER,Pressure sores,4,48,1,1,,07/01/2017,06/30/2019
SC,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,1,25,0,21,,07/01/2017,06/30/2019
SC,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,1,53,0,0,,07/01/2017,06/30/2019
SC,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,54,0,0,,07/01/2017,06/30/2019
SC,PSI_90_SAFETY,Serious complications,6,48,0,Not Available,,07/01/2017,06/30/2019
SC,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,1,50,0,1,,07/01/2017,06/30/2019
SD,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,14,0,4,,04/01/2016,03/31/2019
SD,MORT_30_AMI,Death rate for heart attack patients,0,7,0,35,,07/01/2016,06/30/2019
SD,MORT_30_CABG,Death rate for CABG surgery patients,0,3,0,0,,07/01/2016,06/30/2019
SD,MORT_30_COPD,Death rate for COPD patients,0,23,0,32,,07/01/2016,06/30/2019
SD,MORT_30_HF,Death rate for heart failure patients,1,23,0,32,,07/01/2016,06/30/2019
SD,MORT_30_PN,Death rate for pneumonia patients,0,44,0,12,,07/01/2016,06/30/2019
SD,MORT_30_STK,Death rate for stroke patients,1,11,0,32,,07/01/2016,06/30/2019
SD,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,0,16,0,0,,07/01/2017,06/30/2019
SD,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,1,15,0,0,,07/01/2017,06/30/2019
SD,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,0,15,1,0,,07/01/2017,06/30/2019
SD,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,15,1,0,,07/01/2017,06/30/2019
SD,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,13,0,3,,07/01/2017,06/30/2019
SD,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,2,14,0,0,,07/01/2017,06/30/2019
SD,PSI_3_ULCER,Pressure sores,1,16,0,2,,07/01/2017,06/30/2019
SD,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,0,5,0,6,,07/01/2017,06/30/2019
SD,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,19,0,0,,07/01/2017,06/30/2019
SD,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,19,0,0,,07/01/2017,06/30/2019
SD,PSI_90_SAFETY,Serious complications,0,19,0,Not Available,,07/01/2017,06/30/2019
SD,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,16,0,0,,07/01/2017,06/30/2019
TN,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,2,48,2,13,,04/01/2016,03/31/2019
TN,MORT_30_AMI,Death rate for heart attack patients,0,51,0,49,,07/01/2016,06/30/2019
TN,MORT_30_CABG,Death rate for CABG surgery patients,0,20,0,2,,07/01/2016,06/30/2019
TN,MORT_30_COPD,Death rate for COPD patients,5,93,0,11,,07/01/2016,06/30/2019
TN,MORT_30_HF,Death rate for heart failure patients,4,84,3,18,,07/01/2016,06/30/2019
TN,MORT_30_PN,Death rate for pneumonia patients,14,83,4,9,,07/01/2016,06/30/2019
TN,MORT_30_STK,Death rate for stroke patients,7,48,1,41,,07/01/2016,06/30/2019
TN,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,2,64,0,9,,07/01/2017,06/30/2019
TN,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,4,62,0,7,,07/01/2017,06/30/2019
TN,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,2,73,2,2,,07/01/2017,06/30/2019
TN,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,65,0,10,,07/01/2017,06/30/2019
TN,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,61,0,17,,07/01/2017,06/30/2019
TN,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,78,0,5,,07/01/2017,06/30/2019
TN,PSI_3_ULCER,Pressure sores,7,77,4,2,,07/01/2017,06/30/2019
TN,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,1,37,0,29,,07/01/2017,06/30/2019
TN,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,2,87,0,1,,07/01/2017,06/30/2019
TN,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,89,0,1,,07/01/2017,06/30/2019
TN,PSI_90_SAFETY,Serious complications,5,85,0,Not Available,,07/01/2017,06/30/2019
TN,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,76,0,3,,07/01/2017,06/30/2019
TX,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,6,212,1,49,,04/01/2016,03/31/2019
TX,MORT_30_AMI,Death rate for heart attack patients,1,185,1,121,,07/01/2016,06/30/2019
TX,MORT_30_CABG,Death rate for CABG surgery patients,3,99,1,19,,07/01/2016,06/30/2019
TX,MORT_30_COPD,Death rate for COPD patients,3,257,3,110,,07/01/2016,06/30/2019
TX,MORT_30_HF,Death rate for heart failure patients,5,231,22,102,,07/01/2016,06/30/2019
TX,MORT_30_PN,Death rate for pneumonia patients,9,270,25,73,,07/01/2016,06/30/2019
TX,MORT_30_STK,Death rate for stroke patients,5,166,1,137,,07/01/2016,06/30/2019
TX,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,0,238,0,23,,07/01/2017,06/30/2019
TX,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,7,227,1,27,,07/01/2017,06/30/2019
TX,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,6,249,4,18,,07/01/2017,06/30/2019
TX,PSI_13_POST_SEPSIS,Blood stream infection after surgery,6,224,5,24,,07/01/2017,06/30/2019
TX,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,227,0,42,,07/01/2017,06/30/2019
TX,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,246,0,35,,07/01/2017,06/30/2019
TX,PSI_3_ULCER,Pressure sores,10,280,5,14,,07/01/2017,06/30/2019
TX,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,1,135,6,75,,07/01/2017,06/30/2019
TX,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,1,299,0,9,,07/01/2017,06/30/2019
TX,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,300,0,8,,07/01/2017,06/30/2019
TX,PSI_90_SAFETY,Serious complications,11,289,9,Not Available,,07/01/2017,06/30/2019
TX,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,2,256,0,19,,07/01/2017,06/30/2019
UT,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,1,33,0,3,,04/01/2016,03/31/2019
UT,MORT_30_AMI,Death rate for heart attack patients,0,14,1,18,,07/01/2016,06/30/2019
UT,MORT_30_CABG,Death rate for CABG surgery patients,0,8,0,1,,07/01/2016,06/30/2019
UT,MORT_30_COPD,Death rate for COPD patients,0,20,0,24,,07/01/2016,06/30/2019
UT,MORT_30_HF,Death rate for heart failure patients,1,25,0,17,,07/01/2016,06/30/2019
UT,MORT_30_PN,Death rate for pneumonia patients,0,39,1,5,,07/01/2016,06/30/2019
UT,MORT_30_STK,Death rate for stroke patients,1,12,1,26,,07/01/2016,06/30/2019
UT,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,0,31,0,1,,07/01/2017,06/30/2019
UT,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,0,30,1,1,,07/01/2017,06/30/2019
UT,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,0,30,1,1,,07/01/2017,06/30/2019
UT,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,31,0,1,,07/01/2017,06/30/2019
UT,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,24,0,6,,07/01/2017,06/30/2019
UT,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,29,0,2,,07/01/2017,06/30/2019
UT,PSI_3_ULCER,Pressure sores,0,31,0,0,,07/01/2017,06/30/2019
UT,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,1,9,0,15,,07/01/2017,06/30/2019
UT,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,31,0,1,,07/01/2017,06/30/2019
UT,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,31,0,1,,07/01/2017,06/30/2019
UT,PSI_90_SAFETY,Serious complications,0,30,2,Not Available,,07/01/2017,06/30/2019
UT,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,31,0,1,,07/01/2017,06/30/2019
VA,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,58,1,10,,04/01/2016,03/31/2019
VA,MORT_30_AMI,Death rate for heart attack patients,1,61,0,20,,07/01/2016,06/30/2019
VA,MORT_30_CABG,Death rate for CABG surgery patients,1,16,2,5,,07/01/2016,06/30/2019
VA,MORT_30_COPD,Death rate for COPD patients,1,78,1,4,,07/01/2016,06/30/2019
VA,MORT_30_HF,Death rate for heart failure patients,2,72,7,2,,07/01/2016,06/30/2019
VA,MORT_30_PN,Death rate for pneumonia patients,6,73,3,3,,07/01/2016,06/30/2019
VA,MORT_30_STK,Death rate for stroke patients,2,64,2,12,,07/01/2016,06/30/2019
VA,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,2,63,0,3,,07/01/2017,06/30/2019
VA,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,2,62,0,4,,07/01/2017,06/30/2019
VA,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,4,63,1,3,,07/01/2017,06/30/2019
VA,PSI_13_POST_SEPSIS,Blood stream infection after surgery,1,63,0,4,,07/01/2017,06/30/2019
VA,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,65,0,5,,07/01/2017,06/30/2019
VA,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,70,0,2,,07/01/2017,06/30/2019
VA,PSI_3_ULCER,Pressure sores,3,65,5,1,,07/01/2017,06/30/2019
VA,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,1,40,1,24,,07/01/2017,06/30/2019
VA,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,73,0,1,,07/01/2017,06/30/2019
VA,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,73,0,1,,07/01/2017,06/30/2019
VA,PSI_90_SAFETY,Serious complications,3,68,3,Not Available,,07/01/2017,06/30/2019
VA,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,1,67,0,3,,07/01/2017,06/30/2019
VI,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,5,04/01/2016,03/31/2019
VI,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2016,06/30/2019
VI,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2016,06/30/2019
VI,MORT_30_COPD,Death rate for COPD patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2016,06/30/2019
VI,MORT_30_HF,Death rate for heart failure patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2016,06/30/2019
VI,MORT_30_PN,Death rate for pneumonia patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2016,06/30/2019
VI,MORT_30_STK,Death rate for stroke patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2016,06/30/2019
VI,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_13_POST_SEPSIS,Blood stream infection after surgery,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_3_ULCER,Pressure sores,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_8_POST_HIP,Broken hip from a fall after surgery,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_90_SAFETY,Serious complications,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VI,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,06/30/2019
VT,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,1,10,0,1,,04/01/2016,03/31/2019
VT,MORT_30_AMI,Death rate for heart attack patients,0,10,0,4,,07/01/2016,06/30/2019
VT,MORT_30_CABG,Death rate for CABG surgery patients,0,1,0,0,,07/01/2016,06/30/2019
VT,MORT_30_COPD,Death rate for COPD patients,0,14,0,1,,07/01/2016,06/30/2019
VT,MORT_30_HF,Death rate for heart failure patients,1,13,0,1,,07/01/2016,06/30/2019
VT,MORT_30_PN,Death rate for pneumonia patients,0,12,3,0,,07/01/2016,06/30/2019
VT,MORT_30_STK,Death rate for stroke patients,1,11,0,2,,07/01/2016,06/30/2019
VT,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,0,6,0,0,,07/01/2017,06/30/2019
VT,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,0,6,0,0,,07/01/2017,06/30/2019
VT,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,0,6,0,0,,07/01/2017,06/30/2019
VT,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,6,0,0,,07/01/2017,06/30/2019
VT,PSI_14_POSTOP_DEHIS,A wound that splits open after surgery on the abdomen or pelvis,0,6,0,0,,07/01/2017,06/30/2019
VT,PSI_15_ACC_LAC,Accidental cuts and tears from medical treatment,0,6,0,0,,07/01/2017,06/30/2019
VT,PSI_3_ULCER,Pressure sores,1,5,0,0,,07/01/2017,06/30/2019
VT,PSI_4_SURG_COMP,Deaths among Patients with Serious Treatable Complications after Surgery,0,1,0,5,,07/01/2017,06/30/2019
VT,PSI_6_IAT_PTX,Collapsed lung due to medical treatment,0,6,0,0,,07/01/2017,06/30/2019
VT,PSI_8_POST_HIP,Broken hip from a fall after surgery,0,6,0,0,,07/01/2017,06/30/2019
VT,PSI_90_SAFETY,Serious complications,0,6,0,Not Available,,07/01/2017,06/30/2019
VT,PSI_9_POST_HEM,Perioperative Hemorrhage or Hematoma Rate,0,6,0,0,,07/01/2017,06/30/2019
WA,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,2,51,2,8,,04/01/2016,03/31/2019
WA,MORT_30_AMI,Death rate for heart attack patients,0,45,0,40,,07/01/2016,06/30/2019
WA,MORT_30_CABG,Death rate for CABG surgery patients,0,16,0,1,,07/01/2016,06/30/2019
WA,MORT_30_COPD,Death rate for COPD patients,6,67,0,15,,07/01/2016,06/30/2019
WA,MORT_30_HF,Death rate for heart failure patients,8,55,2,25,,07/01/2016,06/30/2019
WA,MORT_30_PN,Death rate for pneumonia patients,7,70,1,14,,07/01/2016,06/30/2019
WA,MORT_30_STK,Death rate for stroke patients,2,55,0,27,,07/01/2016,06/30/2019
WA,PSI_10_POST_KIDNEY,Postoperative Acute Kidney Injury Requiring Dialysis Rate,0,46,0,1,,07/01/2017,06/30/2019
WA,PSI_11_POST_RESP,Postoperative Respiratory Failure Rate,1,44,1,1,,07/01/2017,06/30/2019
WA,PSI_12_POSTOP_PULMEMB_DVT,Serious blood clots after surgery,1,43,2,3,,07/01/2017,06/30/2019
WA,PSI_13_POST_SEPSIS,Blood stream infection after surgery,0,46,0,1,,07/01/2017,06/30/2019
