"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
390090,WEST PENN HOSPITAL,4800 FRIENDSHIP AVENUE,PITTSBURGH,PA,15224,ALLEGHENY,(412) 578-5000,96,4,0,98,93,6,1,96,82,15,3,93,81,16,3,92,,2387,543,23,10/01/2022,09/30/2023
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,PA,16214,CLARION,(814) 226-9500,,,,,,,,,,,,,,,,,4,,,,,
390096,PENN STATE HEALTH ST. JOSEPH,2500 BERNVILLE ROAD,READING,PA,19605,BERKS,(610) 378-2000,98,2,0,99,93,6,1,96,91,7,2,95,88,11,1,95,,1719,479,28,10/01/2022,09/30/2023
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046,MONTGOMERY,(215) 947-3000,97,3,0,98,92,6,2,95,87,11,2,95,85,13,2,94,,1509,338,23,10/01/2022,09/30/2023
390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17602,LANCASTER,(717) 544-5511,97,3,0,98,93,6,1,96,89,9,2,95,85,12,3,93,,1771,538,30,10/01/2022,09/30/2023
390110,CONEMAUGH MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,CAMBRIA,(814) 534-9000,,,,,,,,,,,,,,,,,4,,,,,
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 662-3227,98,2,0,99,93,6,1,96,94,5,1,96,92,6,2,96,,1770,484,27,10/01/2022,09/30/2023
390112,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,600 SOMERSET AVENUE,WINDBER,PA,15963,SOMERSET,(814) 467-3000,97,3,0,98,90,8,2,94,85,13,2,94,85,13,2,94,,3338,1520,46,10/01/2022,09/30/2023
390113,MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,MEADVILLE,PA,16335,CRAWFORD,(814) 333-5000,98,2,0,99,92,7,1,95,86,13,1,94,75,24,1,91,,1807,560,31,10/01/2022,09/30/2023
390125,WAYNE MEMORIAL HOSPITAL,601 PARK STREET,HONESDALE,PA,18431,WAYNE,(570) 253-8100,97,3,0,98,90,8,2,94,84,12,4,93,74,24,2,90,,1495,407,27,10/01/2022,09/30/2023
390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,PA,19460,CHESTER,(610) 983-1000,98,2,0,99,91,8,1,95,89,9,2,95,87,12,1,95,,1542,474,31,10/01/2022,09/30/2023
390138,WELLSPAN WAYNESBORO HOSPITAL,501 EAST MAIN ST,WAYNESBORO,PA,17268,FRANKLIN,(717) 765-4000,98,2,0,99,95,4,1,97,90,9,1,95,82,17,1,93,,1795,525,29,10/01/2022,09/30/2023
390139,BRYN MAWR HOSPITAL,130 SOUTH BRYN MAWR AVE,BRYN MAWR,PA,19010,MONTGOMERY,(610) 526-3000,98,2,0,99,92,6,2,95,88,10,2,95,88,11,1,95,,3093,802,26,10/01/2022,09/30/2023
390146,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365,WARREN,(814) 723-3300,98,2,0,99,92,7,1,95,83,13,4,92,72,26,2,90,,2760,776,29,10/01/2022,09/30/2023
390151,WELLSPAN CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,FRANKLIN,(717) 267-3000,96,4,0,98,90,8,2,94,80,17,3,92,71,27,2,90,,2688,761,29,10/01/2022,09/30/2023
390153,PAOLI HOSPITAL,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,CHESTER,(610) 648-1000,98,2,0,99,93,6,1,96,90,7,3,95,90,8,2,96,,2254,667,30,10/01/2022,09/30/2023
390160,CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,PA,15317,WASHINGTON,(724) 873-5892,97,3,0,99,94,5,1,97,89,9,2,95,85,13,2,94,,1605,506,32,10/01/2022,09/30/2023
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,BUTLER,(724) 283-6666,97,3,0,98,90,9,1,94,87,10,3,95,81,18,1,93,,3192,1143,36,10/01/2022,09/30/2023
390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,CHESTER,(610) 431-5000,98,2,0,99,94,5,1,96,90,7,3,95,90,7,3,95,,1951,583,30,10/01/2022,09/30/2023
390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,MONTGOMERY,(610) 645-2000,97,3,0,98,91,7,2,95,87,11,2,95,85,13,2,94,,4337,1015,23,10/01/2022,09/30/2023
390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,BUCKS,(215) 345-2200,98,2,0,99,91,7,2,95,92,7,1,96,92,7,1,97,,2528,742,29,10/01/2022,09/30/2023
390222,RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,DELAWARE,(610) 566-9400,97,3,0,98,91,8,1,95,83,15,2,93,82,16,2,93,,2595,838,32,10/01/2022,09/30/2023
390223,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 662-8000,94,5,1,97,91,7,2,94,83,11,6,92,85,11,4,93,,2391,566,24,10/01/2022,09/30/2023
390226,PENNSYLVANIA HOSPITAL,800 SPRUCE STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,(215) 829-3000,96,3,1,98,92,6,2,95,85,12,3,94,85,10,5,92,,2421,597,25,10/01/2022,09/30/2023
390228,ST CLAIR HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,ALLEGHENY,(412) 942-4000,,,,,,,,,,,,,,,,,4,,,,,
390265,JEFFERSON HOSPITAL,565 COAL VALLEY ROAD,JEFFERSON HILLS,PA,15025,ALLEGHENY,(412) 469-5000,98,2,0,99,94,5,1,97,92,7,1,96,87,12,1,95,,1284,429,34,10/01/2022,09/30/2023
390266,GROVE CITY MEDICAL CENTER,631 NORTH BROAD STREET EXT.,GROVE CITY,PA,16127,MERCER,(724) 450-7000,98,2,0,99,92,7,1,96,84,14,2,94,81,18,1,93,,1801,551,31,10/01/2022,09/30/2023
390267,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,ALLEGHENY,(412) 858-2000,98,2,0,99,93,5,2,96,87,10,3,94,85,12,3,93,,1236,371,30,10/01/2022,09/30/2023
390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,CENTRE,(814) 231-7000,98,2,0,99,93,6,1,96,87,11,2,95,85,14,1,94,,4441,1389,31,10/01/2022,09/30/2023
390316,SURGICAL INSTITUTE OF READING,2752 CENTURY BOULEVARD,WYOMISSING,PA,19610,BERKS,(717) 999-9999,97,3,0,98,92,6,2,95,89,9,2,95,88,10,2,95,,2172,831,38,10/01/2022,09/30/2023
390322,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL,3300 TILLMAN DRIVE,BENSALEM,PA,19020,BUCKS,(215) 244-7400,99,1,0,99,92,7,1,95,94,5,1,97,93,6,1,97,,3690,1638,44,10/01/2022,09/30/2023
390323,ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,PA,15301,WASHINGTON,(724) 884-0710,,,,,,,,,,,,,,,,,4,,,,,
390334,AHN WEXFORD HOSPITAL,12351 PERRY HIGHWAY,WEXFORD,PA,15090,ALLEGHENY,(412) 295-3319,99,1,0,99,94,5,1,96,96,4,0,98,94,6,0,98,,2079,742,36,10/01/2022,09/30/2023
391302,CONEMAUGH MEYERSDALE MEDICAL CENTER,200 HOSPITAL DRIVE,MEYERSDALE,PA,15552,SOMERSET,(814) 634-5911,,,,,,,,,,,,,,,,,4,,,,,
391317,CONEMAUGH MINERS MEDICAL CENTER,290 HAIDA AVENUE,HASTINGS,PA,16646,CAMBRIA,(814) 247-3100,,,,,,,,,,,,,,,,,4,,,,,
410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,RI,02879,WASHINGTON,(401) 782-8020,98,2,0,99,91,8,1,95,91,8,1,96,92,7,1,97,,1479,437,30,10/01/2022,09/30/2023
410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,RI,02886,KENT,(401) 737-7010,,,,,,,,,,,,,,,,,4,,,,,
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,RI,02905,PROVIDENCE,(401) 274-1100,,,,,,,,,,,,,,,,,4,,,,,
410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,RI,02891,WASHINGTON,(401) 596-6000,98,2,0,99,92,7,1,95,88,10,2,95,85,14,1,95,,1678,514,32,10/01/2022,09/30/2023
420002,PIEDMONT MEDICAL CENTER,1731 FRANK GASTON BLVD,ROCK HILL,SC,29732,YORK,(803) 329-1234,94,5,1,96,89,9,2,93,78,16,6,91,70,25,5,87,,1680,352,21,10/01/2022,09/30/2023
420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,CHARLESTON,(843) 792-2300,96,3,1,98,94,5,1,96,88,10,2,95,89,9,2,95,,3454,716,21,10/01/2022,09/30/2023
420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SPARTANBURG,(864) 560-6554,96,4,0,98,91,7,2,95,84,13,3,94,82,16,2,93,,2906,638,22,10/01/2022,09/30/2023
420011,CANNON MEMORIAL HOSPITAL,123 W G ACKER DRIVE,PICKENS,SC,29671,PICKENS,(864) 878-4791,99,1,0,99,95,5,0,97,90,9,1,96,85,14,1,95,,569,123,22,10/01/2022,09/30/2023
420019,MUSC HEALTH CHESTER MEDICAL CENTER,1 MEDICAL PARK DRIVE,CHESTER,SC,29706,CHESTER,(803) 581-3151,,,,,,,,,,,,,,,,,4,,,,,
420026,MUSC HEALTH COLUMBIA MEDICAL CENTER DOWNTOWN,2435 FOREST DRIVE,COLUMBIA,SC,29204,RICHLAND,(803) 256-5300,,,,,,,,,,,,,,,,,4,,,,,
420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,ANDERSON,(864) 512-2830,98,2,0,99,92,7,1,95,89,9,2,95,80,19,1,93,,4739,1045,22,10/01/2022,09/30/2023
420036,MUSC HEALTH LANCASTER MEDICAL CENTER,800 W MEETING ST,LANCASTER,SC,29720,LANCASTER,(803) 286-1481,,,,,,,,,,,,,,,,,4,,,,,
420043,CHEROKEE MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,29340,CHEROKEE,(864) 487-4271,98,1,1,99,95,4,1,97,87,8,5,93,72,24,4,88,,710,131,18,10/01/2022,09/30/2023
420048,KERSHAWHEALTH,1315 ROBERTS STREET,CAMDEN,SC,29020,KERSHAW,(803) 432-4311,,,,,,,,,,,,,,,,,4,,,,,
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST,NEWBERRY,SC,29108,NEWBERRY,(803) 405-7145,97,3,0,99,91,7,2,95,85,12,3,94,78,19,3,91,,1179,358,30,10/01/2022,09/30/2023
420055,MUSC HEALTH MARION MEDICAL CENTER,2829 E HWY 76,MULLINS,SC,29574,MARION,(843) 431-2000,,,,,,,,,,,,,,,,,4,,,,,
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD,(864) 227-4111,97,3,0,98,90,8,2,94,84,13,3,94,83,16,1,94,,3218,672,21,10/01/2022,09/30/2023
420072,HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,96,3,1,98,87,10,3,92,80,16,4,93,80,14,6,90,3,598,89,16,10/01/2022,09/30/2023
420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,BEAUFORT,(843) 681-6122,95,4,1,97,90,8,2,94,82,15,3,92,77,21,2,91,,2023,762,38,10/01/2022,09/30/2023
420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,AIKEN,(803) 641-5900,96,3,1,97,92,6,2,95,77,18,5,91,76,21,3,91,,1563,364,23,10/01/2022,09/30/2023
420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,CHARLESTON,(843) 881-0100,96,3,1,98,92,6,2,95,88,11,1,95,87,12,1,95,,1581,396,25,10/01/2022,09/30/2023
420091,MUSC HEALTH FLORENCE MEDICAL CENTER,805 PAMPLICO HWY,FLORENCE,SC,29505,FLORENCE,(843) 674-2500,,,,,,,,,,,,,,,,,4,,,,,
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,94,5,1,97,91,7,2,94,77,20,3,91,73,24,3,90,,1588,521,33,10/01/2022,09/30/2023
420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,SC,29651,GREENVILLE,(864) 560-6554,98,2,0,99,94,5,1,97,90,9,1,96,91,7,2,96,,1793,472,26,10/01/2022,09/30/2023
420117,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,,,SC,,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
430005,"PRAIRIE LAKES HEALTHCARE SYSTEM, INC",401 9TH AVENUE NW,WATERTOWN,SD,57201,CODINGTON,(605) 882-7000,98,2,0,99,93,6,1,96,85,12,3,93,76,23,1,92,,2133,712,33,10/01/2022,09/30/2023
430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST,SIOUX FALLS,SD,57117,MINNEHAHA,(605) 333-1000,,,,,,,,,,,,,,,,,4,,,,,
430048,MONUMENT HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,LAWRENCE,(605) 644-4000,99,1,0,99,93,6,1,96,82,16,2,94,87,13,0,96,,3076,391,13,10/01/2022,09/30/2023
430077,MONUMENT HEALTH RAPID CITY HOSPITAL,353 FAIRMONT BLVD,RAPID CITY,SD,57701,PENNINGTON,(605) 755-1000,96,4,0,98,90,8,2,94,82,15,3,93,81,17,2,93,,8441,1042,13,10/01/2022,09/30/2023
430089,DUNES SURGICAL HOSPITAL,600 N SIOUX POINT ROAD,DAKOTA DUNES,SD,57049,UNION,(605) 232-3332,97,3,0,98,89,10,1,94,90,9,1,95,88,12,0,96,,1226,448,37,10/01/2022,09/30/2023
430093,SAME DAY SURGERY CENTER LLC,651 CATHEDRAL DRIVE,RAPID CITY,SD,57701,PENNINGTON,(605) 755-9900,99,1,0,100,92,7,1,95,91,9,0,96,91,9,0,97,,2161,329,15,10/01/2022,09/30/2023
430097,SANFORD MEDICAL CENTER ABERDEEN,2905 3RD AVE SE,ABERDEEN,SD,57402,BROWN,(605) 626-4200,,,,,,,,,,,,,,,,,4,,,,,
431320,MONUMENT HEALTH LEAD-DEADWOOD HOSPITAL,61 CHARLES STREET,DEADWOOD,SD,57732,LAWRENCE,(605) 717-6000,,,,,,,,,,,,,,,,,4,,,,,
431321,MONUMENT HEALTH STURGIS HOSPITAL,2140 JUNCTION AVE,STURGIS,SD,57785,MEADE,(605) 720-2400,97,1,2,98,93,5,2,96,85,13,2,93,82,16,2,93,3,319,41,13,10/01/2022,09/30/2023
440003,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,37066,SUMNER,(615) 452-4210,,,,,,,,,,,,,,,,,4,,,,,
440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,BLOUNT,(865) 983-7211,96,4,0,98,92,7,1,96,86,13,1,95,86,13,1,95,,1894,582,32,10/01/2022,09/30/2023
440015,"UNIVERSITY HEALTH SYSTEM, INC",1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX,(865) 544-9000,97,3,0,99,93,6,1,96,90,8,2,95,89,10,1,96,,11515,2921,26,10/01/2022,09/30/2023
440016,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,631 RB WILSON DR,HUNTINGDON,TN,38344,CARROLL,(731) 986-4461,97,3,0,98,93,6,1,96,85,14,1,94,80,18,2,92,,785,186,24,10/01/2022,09/30/2023
440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,37643,CARTER,(423) 542-1300,96,4,0,98,92,6,2,95,83,15,2,94,80,18,2,92,,1769,391,22,10/01/2022,09/30/2023
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 E COLLEGE ST,PULASKI,TN,38478,GILES,(931) 363-7531,,,,,,,,,,,,,,,,,4,,,,,
440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,WILLIAMSON,(615) 435-5000,,,,,,,,,,,,,,,,,4,,,,,
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,DAVIDSON,(615) 322-3454,97,3,0,98,94,5,1,97,89,9,2,95,90,9,1,96,,25766,5406,21,10/01/2022,09/30/2023
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,SHELBY,(901) 226-5000,96,3,1,98,93,6,1,96,90,7,3,95,88,9,3,94,,5250,1189,23,10/01/2022,09/30/2023
440049,METHODIST HOSPITALS OF MEMPHIS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,(901) 516-8274,96,3,1,98,91,7,2,95,85,12,3,94,82,16,2,93,,2240,476,24,10/01/2022,09/30/2023
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,FRANKLIN,(931) 967-8295,,,,,,,,,,,,,,,,,4,,,,,
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,PUTNAM,(931) 783-2000,97,3,0,98,91,7,2,94,80,17,3,92,79,19,2,92,,2420,694,29,10/01/2022,09/30/2023
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,WASHINGTON,(423) 431-6111,96,3,1,98,90,9,1,95,81,15,4,93,73,24,3,89,,1285,311,24,10/01/2022,09/30/2023
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,MC MINN,(423) 745-1411,,,,,,,,,,,,,,,,,4,,,,,
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,HAMILTON,(423) 778-7000,96,4,0,98,92,7,1,95,86,12,2,94,85,13,2,94,,6842,1491,22,10/01/2022,09/30/2023
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,DAVIDSON,(615) 341-4490,,,,,,,,,,,,,,,,,4,,,,,
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,1201 BISHOP ST,UNION CITY,TN,38261,OBION,(731) 885-2410,97,2,1,98,91,8,1,95,87,9,4,94,83,14,3,93,,1651,326,20,10/01/2022,09/30/2023
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,TIPTON,(901) 476-2621,96,4,0,98,96,4,0,98,89,9,2,94,85,13,2,94,,696,134,19,10/01/2022,09/30/2023
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,HENRY,(731) 642-1220,97,3,0,98,91,7,2,94,80,17,3,92,77,20,3,91,,705,253,36,10/01/2022,09/30/2023
440137,VANDERBILT BEDFORD HOSPITAL,2835 HWY 231 NORTH,SHELBYVILLE,TN,37160,BEDFORD,(931) 685-5433,,,,,,,,,,,,,,,,,4,,,,,
440144,VANDERBILT TULLAHOMA-HARTON HOSPITAL,1801 N JACKSON ST,TULLAHOMA,TN,37388,COFFEE,(931) 393-3000,,,,,,,,,,,,,,,,,4,,,,,
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,1607 SOUTH LOCUST AVENUE,LAWRENCEBURG,TN,38464,LAWRENCE,(931) 762-6571,,,,,,,,,,,,,,,,,4,,,,,
440176,INDIAN PATH COMMUNITY HOSPITAL,2000 BROOKSIDE DR,KINGSPORT,TN,37660,SULLIVAN,(423) 431-1941,97,3,0,98,92,7,1,96,83,15,2,93,80,18,2,92,,2434,541,22,10/01/2022,09/30/2023
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,SHELBY,(901) 765-1000,95,4,1,97,90,8,2,94,77,19,4,91,75,20,5,89,,1233,225,18,10/01/2022,09/30/2023
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,WASHINGTON,(423) 302-1120,94,5,1,96,90,9,1,94,86,11,3,93,84,13,3,93,,1185,273,23,10/01/2022,09/30/2023
440193,VANDERBILT WILSON COUNTY HOSPITAL,1411 BADDOUR PARKWAY,LEBANON,TN,37087,WILSON,(615) 444-2250,,,,,,,,,,,,,,,,,4,,,,,
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,SHELBY,(901) 820-7050,95,4,1,97,91,7,2,95,83,13,4,93,75,22,3,90,,1347,308,23,10/01/2022,09/30/2023
441307,RIVERVIEW REGIONAL MEDICAL CENTER,158 HOSPITAL DRIVE,CARTHAGE,TN,37030,SMITH,(615) 735-9815,,,,,,,,,,,,,,,,,4,,,,,
450002,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,2001 N OREGON ST,EL PASO,TX,79902,EL PASO,(915) 577-6011,92,7,1,95,88,9,3,92,83,11,6,91,74,20,6,88,,1986,342,17,10/01/2022,09/30/2023
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,KERR,(830) 896-4200,98,2,0,99,93,5,2,96,87,11,2,95,86,12,2,95,,1611,505,31,10/01/2022,09/30/2023
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,(409) 772-1011,98,2,0,99,94,5,1,97,90,8,2,95,86,13,1,95,,3493,654,19,10/01/2022,09/30/2023
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,VICTORIA,(361) 573-9181,97,3,0,98,90,8,2,94,88,10,2,95,84,15,1,94,,3001,757,27,10/01/2022,09/30/2023
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,CAMERON,(956) 544-1400,93,6,1,96,87,11,2,93,80,15,5,92,81,16,3,92,,2142,299,14,10/01/2022,09/30/2023
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,700 E MARSHALL AVE,LONGVIEW,TX,75601,GREGG,(903) 927-6712,,,,,,,,,,,,,,,,,4,,,,,
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,CAMERON,(956) 389-1100,92,7,1,95,85,11,4,90,78,16,6,91,75,20,5,89,,1815,275,15,10/01/2022,09/30/2023
450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,TARRANT,(817) 921-3431,96,4,0,98,92,6,2,95,87,11,2,95,88,11,1,95,,10165,1760,18,10/01/2022,09/30/2023
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,LUBBOCK,(806) 725-4431,96,3,1,98,91,7,2,94,85,12,3,94,84,14,2,94,,2004,383,19,10/01/2022,09/30/2023
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,6201 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,(214) 633-5555,97,3,0,98,94,5,1,96,92,7,1,96,92,7,1,96,,15823,3381,21,10/01/2022,09/30/2023
450051,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203,DALLAS,(214) 947-2879,96,3,1,98,93,5,2,96,89,8,3,95,87,11,2,94,,3367,563,17,10/01/2022,09/30/2023
450055,ROLLING PLAINS MEMORIAL HOSPITAL,200 E ARIZONA,SWEETWATER,TX,79556,NOLAN,(325) 235-1701,,,,,,,,,,,,,,,,,4,,,,,
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,BEXAR,(210) 297-8256,94,5,1,96,90,8,2,94,83,13,4,93,78,18,4,91,,6965,1404,20,10/01/2022,09/30/2023
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,TITUS,(903) 577-6000,96,3,1,98,94,5,1,96,85,13,2,93,78,21,1,92,,1963,376,19,10/01/2022,09/30/2023
450092,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852,MAVERICK,(830) 773-5321,94,5,1,96,90,7,3,93,78,16,6,91,74,22,4,90,,1350,144,11,10/01/2022,09/30/2023
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,GUADALUPE,(830) 379-2411,98,2,0,99,92,7,1,95,89,10,1,96,84,15,1,94,,1367,376,28,10/01/2022,09/30/2023
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,HIDALGO,(956) 632-4484,95,4,1,97,90,8,2,94,88,10,2,95,82,16,2,93,,5199,751,14,10/01/2022,09/30/2023
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,TX,78840,VAL VERDE,(830) 775-8566,97,3,0,98,96,4,0,98,87,10,3,93,80,18,2,93,,1154,148,14,10/01/2022,09/30/2023
450162,GRACE SURGICAL HOSPITAL,2412 50TH ST,LUBBOCK,TX,79412,LUBBOCK,(806) 788-4100,97,3,0,98,92,6,2,95,92,6,2,96,90,8,2,96,,4209,1084,26,10/01/2022,09/30/2023
450196,PARIS REGIONAL MEDICAL CENTER,865 DESHONG DR,PARIS,TX,75460,LAMAR,(903) 785-4521,,,,,,,,,,,,,,,,,4,,,,,
