"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
38C0001046,NGC ENDOSCOPY SERVICES LLC,1130 NORTHWEST 22ND AVE  6TH FLOOR  SUITE 615,PORTLAND,OR,97210,,(503) 229-7137,98,2,0,99,90,8,2,94,84,13,3,93,83,14,3,93,,1155,333,29,07/01/2022,06/30/2023
38C0001054,CASCADE SPINE CENTER LLC,6464 SOUTHWEST BORLAND RD SUITE A1,TUALATIN,OR,97062,,(971) 404-3366,98,2,0,99,94,5,1,97,89,9,2,95,85,13,2,94,,893,308,34,07/01/2022,06/30/2023
38C0001056,CENTER FOR SPECIALTY SURGERY LLC,11782 SW BARNES RD. #200,PORTLAND,OR,97225,,(503) 906-4306,97,3,0,98,91,8,1,95,87,11,2,94,87,11,2,95,,3151,794,25,07/01/2022,06/30/2023
38C0001067,NORTHWEST AMBULATORY SURGERY CENTER LLC,1515 NORTHWEST 18TH AVE SUITE 200,PORTLAND,OR,97209,,(503) 542-4873,98,2,0,99,92,7,1,96,91,8,1,96,88,11,1,95,,1082,355,33,07/01/2022,06/30/2023
38C0001074,EAST PORTLAND SURGERY CENTER LLC,9200 SOUTHEAST 91ST AVE SUITE 100,PORTLAND,OR,97086,,(503) 772-6160,94,5,1,97,87,10,3,92,77,18,5,92,73,23,4,89,,798,247,31,07/01/2022,06/30/2023
38C0001085,KAISER PERMANENTE SUNNYBROOK SURGERY CENTER,9900 SE SUNNYSIDE RD.,CLACKAMAS,OR,97015,,(503) 571-4047,97,2,1,98,92,7,1,95,88,10,2,94,84,14,2,94,,3510,1065,30,07/01/2022,06/30/2023
39C0001017,SOUTHWESTERN AMBULATORY SURGERY CENTER LLC,"500 LEWIS RUN RD, STE.202",WEST MIFFLIN,PA,15122,,(412) 469-6964,97,3,0,99,90,8,2,94,84,14,2,94,78,21,1,92,,1360,577,42,07/01/2022,06/30/2023
39C0001099,ROY A HIMELFARB SURGERY CENTER,757 NORLAND AVE. STE. 100,CHAMBERSBURG,PA,17201,,(717) 217-6725,99,1,0,99,95,4,1,97,90,9,1,95,84,15,1,94,,1343,377,28,07/01/2022,06/30/2023
39C0001123,BERKSHIRE EYE SURGERY CENTER LP,2220 RIDGEWOOD RD.,WYOMISSING,PA,19610,,(610) 736-0144,97,3,0,99,93,6,1,96,91,8,1,96,89,10,1,96,,938,472,50,07/01/2022,06/30/2023
39C0001168,HERSHEY OUTPATIENT SURGERY CENTER LP,15 HOPE DR,HERSHEY,PA,17033,,(717) 520-8200,94,5,1,97,91,8,1,95,89,8,3,94,86,12,2,94,,1086,356,33,07/01/2022,06/30/2023
39C0001176,THE READING HOSPITAL SURGICENTER AT SPRING RIDGE LLC,2603 KEISER BLVD,WYOMISSING,PA,19610,,(484) 628-3079,99,1,0,99,94,5,1,97,96,3,1,97,92,7,1,97,,1656,389,24,07/01/2022,06/30/2023
39C0001222,EVANGELICAL COMMUNITY HOSPITAL ENDOSCOPY CENTER,90 MEDICAL PARK,LEWISBURG,PA,17837,,(570) 768-3300,99,1,0,99,91,8,1,95,91,8,1,97,95,5,0,98,3,64,37,58,07/01/2022,06/30/2023
39C0001226,GAMMA SURGERY CENTER,107 GAMMA DR SUITE 200,PITTSBURGH,PA,15238,,(412) 963-7917,97,2,1,98,93,6,1,96,92,6,2,96,85,14,1,94,,976,472,48,07/01/2022,06/30/2023
39C0001239,HAZLETON SURGERY CENTER LLC,50 MOISEY DR. STE. 100,HAZLETON,PA,18202,,(570) 501-6500,98,2,0,99,93,6,1,96,91,8,1,96,88,11,1,96,,1178,347,30,07/01/2022,06/30/2023
39C0001308,MONROEVILLE AMBULATORY SURGERY CENTER LLC,4121 MONROEVILLE BLVD,MONROEVILLE,PA,15146,,(412) 380-5624,99,1,0,99,96,4,0,98,94,5,1,97,92,7,1,97,,1433,479,33,07/01/2022,06/30/2023
39C0001314,ALLEGHENEY CLINIC DBA WEXFORD SURGERY CENTER,12311 PERRY HWY,WEXFORD,PA,15090,,(412) 380-5624,98,2,0,99,93,6,1,96,94,6,0,97,93,6,1,97,,2375,662,28,07/01/2022,06/30/2023
39C0001319,BETHEL PARK SURGERY CENTER,990 HIGBEE DR,BETHEL PARK,PA,15102,,(412) 330-6209,99,1,0,100,95,4,1,97,95,5,0,98,95,4,1,98,,1584,549,35,07/01/2022,06/30/2023
39C0001324,PREMIER AT EXTON SURGERY CENTER LLC,491 JOHN YOUNG WAY SUITE 100,EXTON,PA,19341,,(484) 872-8408,,,,,,,,,,,,,,,,,4,,,,,
39C0001334,ALLEGHENY CLINIC DBA AHN WESTMORELAND ENDOSCOPY CENTER,118 NATURE PARK RD SUITE 200,GREENSBURG,PA,15601,,(412) 330-5883,99,1,0,100,96,4,0,98,97,2,1,98,96,3,1,98,,1979,789,40,07/01/2022,06/30/2023
39C0001343,GRAND VIEW SURGERY CENTER AT HALEYSVILLE,270 MAIN ST SUITE 100,HARLEYSVILLE,PA,19438,,(267) 429-2550,98,2,0,99,91,7,2,95,91,8,1,96,89,10,1,95,,1264,556,44,07/01/2022,06/30/2023
39C0001346,BUCKS COUNTY SURGICAL SUITES,2800 KELLY RD SUITE 100,WARRINGTON,PA,18976,,(215) 607-2100,,,,,,,,,,,,,,,,,4,,,,,
42C0001004,ANMED HEALTH MEDICUS SURGERY CENTER LLC,107 PROFESSIONAL CT,ANDERSON,SC,29621,,(864) 716-7953,97,3,0,98,93,6,1,96,88,9,3,95,85,13,2,94,,968,329,34,07/01/2022,06/30/2023
42C0001017,CAROLINA SURGICAL CENTER,198 WOUTH HEDLONG AVE,ROCK HILL,SC,29732,,(803) 327-4664,98,2,0,99,93,6,1,96,92,6,2,96,88,10,2,95,,940,309,33,07/01/2022,06/30/2023
42C0001019,THE GREENWOOD ENDOSCOPY CENTER INC,103 LINER DR.,GREENWOOD,SC,29646,,(864) 227-3838,98,2,0,99,92,6,2,95,93,6,1,96,91,8,1,97,,1186,363,31,07/01/2022,06/30/2023
42C0001049,BLUFFTON OKATIE SURGERY CENTER LLC,"40 OKATIE CENTER BLVD S., STE. 125",OKATIE,SC,29909,,(843) 705-8870,96,4,0,98,90,8,2,94,86,11,3,94,84,15,1,94,,1031,453,44,07/01/2022,06/30/2023
42C0001078,THE SOUTHEASTERN SPINE INSTITUTE AMBULATORY SURGERY CENTER LLC,1106 CHUCK DAWLEY BLVD,MOUNT PLEASANT,SC,29464,,(469) 893-6573,98,2,0,99,92,6,2,95,94,5,1,97,90,7,3,96,,825,267,32,07/01/2022,06/30/2023
44C0001000,PHYSICIAN'S SURGERY CENTER OF KNOXVILLE LLC,1819 CLINCH AVE SUITE 206,KNOXVILLE,TN,37916,,(865) 522-2949,97,3,0,98,92,7,1,96,91,8,1,96,89,9,2,95,,1198,350,29,07/01/2022,06/30/2023
44C0001001,EYE SURGERY CENTER OF NASHVILLE LLC,310 25TH AVE NORTH SUITE 105,NASHVILLE,TN,37203,,(615) 329-9023,98,2,0,99,91,7,2,95,89,10,1,95,89,10,1,96,,1201,541,45,07/01/2022,06/30/2023
44C0001004,MEMPHIS SURGERY CENTER,1044 CREST HAVEN RD,MEMPHIS,TN,38119,,(901) 682-1516,97,3,0,98,92,6,2,95,88,10,2,95,87,12,1,95,,1906,453,24,07/01/2022,06/30/2023
44C0001008,NORTHRIDGE SURGERY CENTER,647 MYATT DR,MADISON,TN,37115,,(615) 868-8942,98,2,0,99,92,6,2,95,91,7,2,96,92,7,1,97,,880,318,36,07/01/2022,06/30/2023
44C0001023,DIGESTIVE DISEASE ENDOSCOPY CENTER INC,"222 22ND AVE NORTH, SUITE 300",NASHVILLE,TN,37203,,(615) 340-4629,98,2,0,99,93,6,1,96,88,12,0,96,91,9,0,97,,7062,707,10,07/01/2022,06/30/2023
44C0001025,NASHVILLE ENDOSURGERY CENTER,300 20TH AVE NORTH #800,NASHVILLE,TN,37203,,(615) 284-1335,96,3,1,98,93,6,1,96,92,7,1,96,86,10,4,93,,1180,257,22,07/01/2022,06/30/2023
44C0001037,LEBONHEUR EAST SURGERY CENTER II LP,786 ESTATE PL,MEMPHIS,TN,38120,,(901) 516-1420,100,0,0,100,98,2,0,99,100,0,0,98,100,0,0,100,1;2,12,3,25,07/01/2022,06/30/2023
44C0001060,PHYSICIANS SURGERY CENTER OF CHATTANOOGA LLC DBA PHYSICIANS SURGERY CENTER OF CHATTANOOGA,924 SPRING CREEK RD,CHATTANOOGA,TN,37412,,(423) 899-1600,,,,,,,,,,,,,,,,,4,,,,,
44C0001069,METHODIST SURGERY CENTER GERMANTOWN LP,1363 SOUTH GERMANTOWN RD.,GERMANTOWN,TN,38138,,(901) 516-1420,99,1,0,100,95,4,1,97,92,7,1,97,92,7,1,97,2,632,210,33,07/01/2022,06/30/2023
44C0001073,BAPTIST SURGERY CENTER DBA BAPTIST AMBULATORY SURGERY CENTER,312 21ST AVE NORTH,NASHVILLE,TN,37203,,(615) 321-7330,98,2,0,99,93,6,1,96,90,9,1,96,89,10,1,96,,1135,305,27,07/01/2022,06/30/2023
44C0001087,CLARKSVILLE SURGERY CENTER LLC,793 WEATHERLY DR,CLARKSVILLE,TN,37043,,(931) 645-1373,98,2,0,99,93,6,1,96,92,7,1,96,87,11,2,95,,1003,310,31,07/01/2022,06/30/2023
44C0001088,MIDDLE TENNESSEE AMBULATORY SURGERY CENTER,1800 MEDICAL CENTER PARKWAY SUITE 120,MURFREESBORO,TN,37129,,(615) 849-7500,98,2,0,99,91,7,2,95,91,7,2,95,86,12,2,94,,1388,360,26,07/01/2022,06/30/2023
44C0001097,MOUNTAIN EMPIRE SURGERY CENTER,601 MED TECH PARKWAY,JOHNSON CITY,TN,37604,,(423) 610-1020,95,4,1,97,90,9,1,95,87,10,3,94,85,13,2,94,,1049,325,31,07/01/2022,06/30/2023
44C0001112,PARKWEST SURGERY CENTER,9430 PARKWEST BLVD SUITE 210,KNOXVILLE,TN,37923,,(865) 531-0494,98,2,0,99,93,6,1,96,93,6,1,96,91,8,1,96,,1436,509,35,07/01/2022,06/30/2023
44C0001118,URLOGY AMBULATORY SURGERY CENTER LLC,"1325 WOLF PARK DR. , SUITE 101",GERMANTOWN,TN,38138,,(901) 516-1420,99,1,0,99,96,3,1,97,94,6,0,97,93,7,0,98,2,702,224,32,07/01/2022,06/30/2023
44C0001119,SAINT THOMAS CAMPUS SURGICARE LP,4230 HARDING RD SUITE 300,NASHVILLE,TN,37205,,(615) 783-1260,98,2,0,99,93,6,1,96,91,9,0,96,89,10,1,96,,1149,393,34,07/01/2022,06/30/2023
44C0001124,AMBULATORY SURGICAL ASSOCIATES LLC,"725 KINGS LN,",TULLAHOMA,TN,37388,,(931) 455-1976,98,2,0,99,93,6,1,96,89,10,1,95,89,11,0,96,,1137,425,37,07/01/2022,06/30/2023
44C0001133,BAPTIST PLAZA SURGICARE LP,2004 HAYES ST,NASHVILLE,TN,37203,,(615) 515-4000,97,3,0,98,94,5,1,96,90,9,1,96,87,13,0,95,,1303,268,21,07/01/2022,06/30/2023
44C0001140,SAINT FRANCIS SURGERY CENTER,5999 PARK AVE,MEMPHIS,TN,38119,,(901) 818-1080,98,2,0,99,92,7,1,95,89,9,2,95,85,13,2,94,,1035,287,28,07/01/2022,06/30/2023
44C0001155,CHATTANOOGA PAIN MANAGEMENT CENTER LLC DBA CHATTANOOGA PAIN SURGERY CENTER,1016 EXECUTIVE DR,HIXSON,TN,37343,,(423) 648-4525,95,4,1,97,94,5,1,96,92,7,1,96,91,7,2,96,,1464,477,33,07/01/2022,06/30/2023
44C0001159,HOLSTON VALLEY AMBULATORY SURGERY CENTER LLC,103 WEST STONE DR,KINGSPORT,TN,37660,,(423) 224-4910,98,2,0,99,93,5,2,95,88,10,2,95,87,11,2,95,,1063,297,28,07/01/2022,06/30/2023
44C0001160,PATIENT PARTNERS LLC,890 NORTH BLUE JAY WAY,GALLATIN,TN,37066,,(615) 575-9000,97,3,0,98,94,5,1,97,89,9,2,95,87,10,3,94,,1150,343,30,07/01/2022,06/30/2023
44C0001161,FRANKLIN ENDOSCOPY CENTER LLC,9160 CAROTHERS PARKWAY SUITE 100,FRANKLIN,TN,37067,,(615) 550-6066,97,3,0,98,91,8,1,95,89,10,1,95,89,9,2,96,,1375,424,31,07/01/2022,06/30/2023
44C0001165,HAMILTON EYE INSTITUTE SURGERY CENTER LP,"930 MADISON AVE., SUITE 370",MEMPHIS,TN,38103,,(901) 516-1420,97,2,1,98,90,9,1,94,88,8,4,94,84,11,5,92,2,457,158,35,07/01/2022,06/30/2023
44C0001166,LEBANON ENDOSCOPY CENTER LLC DBA LEBANON ENDOSCOPY CENTER,100 PHYSICIANS WAY SUITE 340,LEBANON,TN,37090,,(615) 466-9532,99,1,0,99,94,5,1,96,94,5,1,97,93,6,1,97,,1352,403,30,07/01/2022,06/30/2023
44C0001169,PROVIDENCE SURGERY CENTER,5002 CROSSINGS CIR SUITE 110,MOUNT JULIET,TN,37122,,(615) 553-9100,98,2,0,99,93,6,1,96,90,9,1,96,89,10,1,96,,1537,416,27,07/01/2022,06/30/2023
44C0001177,MID STATE ENDOSCOPY CENTER,1115 DOW ST SUITE A,MURFREESBORO,TN,37130,,(615) 848-9234,97,2,1,98,91,7,2,95,89,9,2,95,87,11,2,95,,1194,274,23,07/01/2022,06/30/2023
44C0001204,SAINT THOMAS SURGERY CENTER NEW SALEM LLC DBA NEW SALEM SURGERY CENTER,2755 NEW SALEM HIGHWAY SUITE 100,MURFREESBORO,TN,37128,,(615) 900-1366,99,1,0,99,91,8,1,95,92,7,1,96,92,7,1,97,,1684,445,26,07/01/2022,06/30/2023
45C0001018,CONROE SURGERY CENTER 2 LLC,"1501 RIVER POINTE DR, #200",CONROE,TX,77304,,(469) 893-6573,97,3,0,98,92,6,2,95,88,10,2,94,85,12,3,94,,1098,330,30,07/01/2022,06/30/2023
45C0001021,MEMORIAL HERMANN WEST HOUSTON SURGERY CENTER LLC,970 CAMPBELL RD,HOUSTON,TX,77024,,(713) 461-3547,,,,,,,,,,,,,,,,,4,,,,,
45C0001035,MEMORIAL HERMANN SURGERY CENTER MAIN STREET,7515 MAIN STREET SUITE 800,HOUSTON,TX,77030,,(713) 799-9990,96,3,1,98,87,9,4,92,81,13,6,91,75,21,4,90,,1482,199,13,07/01/2022,06/30/2023
45C0001039,BAYLOR SURGICARE,3920 WORTH ST.,DALLAS,TX,75246,,(214) 820-2581,97,3,0,98,89,8,3,93,89,9,2,95,87,11,2,95,,1719,406,24,07/01/2022,06/30/2023
45C0001077,DOCTORS UNITED SURGERY CENTER,5146 PRESTON,PASADENA,TX,77505,,(346) 203-5536,96,3,1,98,92,7,1,95,89,9,2,95,89,9,2,96,,1773,431,24,07/01/2022,06/30/2023
45C0001091,GARLAND SURGICARE PARTNERS LTD DBA BAYLOR SURGICARE AT GARLAND,530 CLARA BARTON BLVD SUITE 100,GARLAND,TX,75042,,(972) 494-2400,99,1,0,99,92,6,2,95,92,7,1,95,86,12,2,94,,994,245,25,07/01/2022,06/30/2023
45C0001133,BAYLOR SURGICARE AT NORTH DALLAS LLC DBA BAYLOR SCOTT AND WHITE SURGICARE NORTH DALLAS,12230 COIT RD SUITE 200,DALLAS,TX,75251,,(469) 374-6400,97,2,1,98,93,5,2,96,84,12,4,93,79,16,5,91,,959,179,19,07/01/2022,06/30/2023
45C0001139,GCSA AMBULATORY SURGERY CENTER LLC,8214 WURZBACH RD.,SAN ANTONIO,TX,78229,,(210) 614-1234,,,,,,,,,,,,,,,,,4,,,,,
45C0001149,MEMORIAL HERMANN SURGERY CENTER WOODLANDS PARKWAY,1441 WOODSTEAD CT SUITE 100,THE WOODLANDS,TX,77380,,(281) 825-4725,98,2,0,99,94,4,2,96,92,7,1,96,87,11,2,95,,1144,241,21,07/01/2022,06/30/2023
45C0001161,SOUTH PLAINS ENDOSCOPY CENTER,3610 24TH ST,LUBBOCK,TX,79410,,(806) 797-1015,,,,,,,,,,,,,,,,,4,,,,,
45C0001194,MEMORIAL HERMANN BAY AREA ENDOSCOPY CENTER LLC DBA BAY AREA ENDOSCOPY,444 FM 1959 RD SUITE B,HOUSTON,TX,77034,,(281) 892-2420,95,4,1,97,84,12,4,90,84,12,4,93,80,17,3,92,,914,189,21,07/01/2022,06/30/2023
45C0001196,BAYLOR SURGICARE AT OAKMONT,7200 OAKMONT BLVD.,FORT WORTH,TX,76132,,(817) 732-3300,96,3,1,98,91,7,2,95,85,12,3,93,80,18,2,93,,1477,338,23,07/01/2022,06/30/2023
45C0001205,DESOTO SURGICARE PARTNERS LTD,7992 WEST VIRGINIA DR.,DALLAS,TX,75237,,(972) 283-2400,97,3,0,98,90,8,2,94,86,12,2,94,81,16,3,92,,783,231,30,07/01/2022,06/30/2023
45C0001221,VICTORIA SURGERY CENTER,105 JAMES COLEMAN DR.,VICTORIA,TX,77904,,(361) 578-0234,95,5,0,97,88,9,3,92,81,15,4,93,88,10,2,95,,1799,373,21,07/01/2022,06/30/2023
45C0001233,HILL COUNTRY MEMORIAL SURGERY CENTER,204 GATEWAY NORTH SUITE B,MARBLE FALLS,TX,78654,,(830) 798-1821,,,,,,,,,,,,,,,,,4,,,,,
45C0001240,GOLDEN TRIANGLE SURGERY CENTER LLC DBA BAPTIST BEAUMONT SURGICAL AFFILIATES,3560 COLLEGE STREET,BEAUMONT,TX,77701,,(409) 835-7070,97,3,0,99,93,6,1,96,89,10,1,96,89,9,2,95,2,1404,460,33,07/01/2022,06/30/2023
45C0001243,NORTHWEST SURGERY CENTER RED OAK,17322 RED OAK DR,HOUSTON,TX,77090,,(281) 895-9100,97,3,0,98,92,7,1,96,89,9,2,94,82,16,2,93,,1672,459,27,07/01/2022,06/30/2023
45C0001245,CORPUS CHRISTI SURGICARE LTD DBA CORPUS CHRISTI OUTPATIENT SURGERY CENTER,3636 SOUTH ALAMEDA ST SUITE A,CORPUS CHRISTI,TX,78411,,(361) 853-2200,98,2,0,99,93,6,1,96,91,7,2,96,89,9,2,95,,1394,352,25,07/01/2022,06/30/2023
45C0001247,PASO DEL NORTE SURGERY CENTER,125 W. CASTELLANO,EL PASO,TX,79912,,(915) 532-8200,96,3,1,98,91,8,1,95,89,9,2,95,90,8,2,96,,1114,194,17,07/01/2022,06/30/2023
45C0001250,SHORELINE SURGERY CENTER LLP DBA CHRISTUS SPOHN-SURGICARE OF CORPUS CHRISTI,718 ELIZABETH ST,CORPUS CHRISTI,TX,78404,,(361) 882-3204,97,2,1,98,91,7,2,94,88,10,2,95,83,13,4,92,,979,310,32,07/01/2022,06/30/2023
45C0001257,BAYLOR SCOTT AND WHITE SURGICARE DENTON,350 SOUTH IH 35 EAST,DENTON,TX,76205,,(940) 323-1393,97,3,0,99,93,6,1,96,89,9,2,95,87,12,1,95,,1332,455,34,07/01/2022,06/30/2023
45C0001264,TEXAN SURGERY CENTER,7000 NORTH MOPAC EXPRESSWAY SUITE 120,AUSTIN,TX,78731,,(512) 342-0900,94,5,1,96,92,7,1,95,86,12,2,94,83,16,1,94,,1384,404,29,07/01/2022,06/30/2023
45C0001267,NMC SURGERY CENTER LP DBA THE SURGERY CENTER OF NACOGDOCHES,4948 N E STALLINGS DR,NACOGDOCHES,TX,75965,,(936) 568-3595,99,1,0,100,93,6,1,96,95,5,0,97,93,7,0,98,,1231,327,27,07/01/2022,06/30/2023
45C0001274,VICTORIA AMBULATORY SURGERY CENTER DBA THE SURGERY CENTER,6370 NORTH NAVARRO ST,VICTORIA,TX,77904,,(361) 570-8311,98,2,0,99,91,7,2,95,94,5,1,97,91,8,1,96,,1127,336,30,07/01/2022,06/30/2023
45C0001276,FISH POND SURGERY CENTER,601 WEST HWY 6 SUITE 109,WACO,TX,76710,,(254) 751-9836,,,,,,,,,,,,,,,,,4,,,,,
45C0001277,TEXAS ENDOSCOPY PLANO,6405 WEST PARKER #370,PLANO,TX,75093,,(214) 778-2570,98,2,0,99,91,8,1,95,92,6,2,96,90,9,1,96,,1101,223,20,07/01/2022,06/30/2023
45C0001298,NORTH HOUSTON ENDOSCOPY AND SURGERY,275 LANTERN BEND SUITE 400,HOUSTON,TX,77090,,(281) 440-5797,96,3,1,97,92,6,2,95,89,8,3,94,86,10,4,93,,1090,242,22,07/01/2022,06/30/2023
45C0001301,BAYLOR SCOTT & WHITE SURGICARE GRAPEVINE,2040 WEST STATE HWY 114,GRAPEVINE,TX,76051,,(817) 410-4300,97,3,0,99,93,6,1,96,84,14,2,94,83,15,2,94,,1698,286,17,07/01/2022,06/30/2023
45C0001307,TEXAS ORTHOPEDICS SURGERY CENTER,4700 SETON CENTER PARKWAY SUITE 100,AUSTIN,TX,78759,,(512) 608-4647,97,3,0,98,91,7,2,94,88,11,1,95,85,14,1,94,,1776,392,22,07/01/2022,06/30/2023
45C0001315,PARK CITIES SURGERY CENTER LLC DBA PARK CITIES SURGERY CENTER,6901 SNIDER PLAZA SUITE 300,UNIVERSITY PARK,TX,75205,,(214) 706-6901,98,2,0,99,91,7,2,95,91,8,1,96,92,8,0,97,,805,153,19,07/01/2022,06/30/2023
45C0001318,BAYLOR SCOTT AND WHITE SURGICARE CARROLLTON,4780 NORTH JOSEY LANE,CARROLLTON,TX,75010,,(972) 395-2210,98,2,0,99,93,6,1,96,90,9,1,95,90,8,2,96,,1335,239,18,07/01/2022,06/30/2023
45C0001338,SAN ANTONIO ENDOSCOPY CENTER,8550 DATAPOINT DR SUITE 100,SAN ANTONIO,TX,78229,,(210) 615-7232,98,2,0,99,92,6,2,95,92,7,1,97,90,9,1,96,,1209,276,23,07/01/2022,06/30/2023
45C0001344,MIDLAND TEXAS SURGICAL CENTER LLC,5609 DEAUVILLE BLVD,MIDLAND,TX,79706,,(432) 699-4224,99,1,0,99,93,5,2,96,92,7,1,96,91,8,1,96,,1179,266,23,07/01/2022,06/30/2023
45C0001345,GAB ENDOSCOPY CENTER LLC,621 CAMDEN STREET SUITE 102,SAN ANTONIO,TX,78215,,(210) 253-3430,,,,,,,,,,,,,,,,,4,,,,,
45C0001351,THEDA OAKS GASTROENTEROLOGY AND ENDOSCOPY CENTER LLC,19226 STONE HUE SUITE 103,SAN ANTONIO,TX,78258,,(210) 268-0100,96,4,0,98,89,8,3,93,91,7,2,95,86,13,1,95,,1222,273,22,07/01/2022,06/30/2023
45C0001355,BAYLOR SCOTT & WHITE SURGICARE PLANO,1701 OHIO DR,PLANO,TX,75093,,(214) 291-3000,96,4,0,98,87,10,3,92,86,13,1,94,83,15,2,94,,1092,247,23,07/01/2022,06/30/2023
45C0001357,BAYLOR SCOTT AND WHITE SURGICARE FORT WORTH,750 12TH AVE,FORT WORTH,TX,76104,,(817) 334-5101,96,3,1,98,91,8,1,95,89,9,2,95,85,12,3,94,,1290,283,22,07/01/2022,06/30/2023
45C0001363,MEMORIAL HERMANN ENDOSCOPY CENTER NORTH LOOP,1900 NORTH LOOP WEST SUITE #550,HOUSTON,TX,77018,,(713) 396-1300,95,4,1,97,89,9,2,94,88,9,3,94,82,14,4,92,,2466,306,12,07/01/2022,06/30/2023
45C0001364,ROCKWALL AMBULATORY SURGERY CENTER LLP,825 WEST YELLOWJACKET LN,ROCKWALL,TX,75087,,(972) 772-6166,99,1,0,99,94,5,1,96,90,8,2,96,88,11,1,95,,1872,386,21,07/01/2022,06/30/2023
45C0001369,MEMORIAL HERMANN SURGERY CENTER GREATER HEIGHTS,1631 NORTH LOOP WEST SUITE #300,HOUSTON,TX,77008,,(713) 396-1300,97,2,1,98,92,6,2,95,91,8,1,96,86,12,2,95,,1522,276,18,07/01/2022,06/30/2023
45C0001370,TEXAS INTERNATIONAL ENDOSCOPY CENTER LP,6620 MAIN ST STE 1500,HOUSTON,TX,77030,,(713) 520-8432,97,3,0,99,91,8,1,95,88,10,2,94,85,13,2,94,,1370,280,20,07/01/2022,06/30/2023
45C0001374,EL PASO DAY SURGERY LLC,1300 MURCHISON,EL PASO,TX,79902,,(915) 373-4180,97,3,0,98,88,10,2,93,90,8,2,95,85,14,1,95,,1452,349,24,07/01/2022,06/30/2023
45C0001384,TUSCAN SURGERY CENTER AT LAS COLINAS,701 TUSCAN DR SUITE 100,IRVING,TX,75039,,(214) 442-1900,98,2,0,99,92,6,2,95,92,6,2,96,90,9,1,96,,1323,242,18,07/01/2022,06/30/2023
45C0001391,NORTH TEXAS ENDOSCOPY PARTNERS,"2023 W. MCDERMOTT DR., # 240",ALLEN,TX,75013,,(972) 781-1482,97,3,0,98,90,8,2,94,91,8,1,96,89,10,1,96,,1601,353,22,07/01/2022,06/30/2023
45C0001393,NORTH GARLAND SURGERY CENTER LLP DBA BAYLOR SCOTT AND WHITE SURGICARE NORTH GARLAND,7150 NORTH GEORGE BUSH HWY SUITE 101,GARLAND,TX,75044,,(214) 703-1800,98,2,0,99,92,6,2,95,90,8,2,96,90,9,1,96,,1320,274,21,07/01/2022,06/30/2023
45C0001396,CENTENNIAL ASC LLC,4401 COIT RD #100,FRISCO,TX,75035,,(469) 893-6573,96,3,1,98,89,9,2,93,86,11,3,94,84,13,3,93,,2392,395,17,07/01/2022,06/30/2023
45C0001406,MEMORIAL HERMANN SURGERY CENTER THE WOODLANDS LLP DBA MEMORIAL HERMANN SURGERY CENTER THE WOODLANDS,9200 PINECROFT DR SUITE 200,THE WOODLANDS,TX,77380,,(281) 297-9500,99,1,0,99,93,6,1,96,92,7,1,96,89,9,2,95,,1086,182,17,07/01/2022,06/30/2023
45C0001412,CEDAR PARK SURGERY CENTER LLP DBA HILL COUNTRY SURGERY CENTER,801 EAST WHITESTONE BLVD SUITE 100,CEDAR PARK,TX,78613,,(512) 528-2000,97,2,1,98,90,7,3,94,92,7,1,96,89,10,1,96,,1831,333,18,07/01/2022,06/30/2023
45C0001421,MEMORIAL HERMANN SURGERY CENTER RICHMOND LLC,1517 THOMPSON RD SUITE 100,RICHMOND,TX,77469,,(281) 344-5444,96,4,0,98,90,8,2,94,85,12,3,94,84,14,2,93,,2412,351,15,07/01/2022,06/30/2023
45C0001422,LONE STAR ENDOSCOPY-KELLER,180 BEAR CREEK PARKWAY,KELLER,TX,76248,,(817) 337-3671,98,2,0,99,93,6,1,96,96,3,1,97,95,4,1,98,,961,224,23,07/01/2022,06/30/2023
45C0001434,MEMORIAL HERMANN SURGERY CENTER BRAZORIA LLC,2760 BRAZOS PARKWAY,ANGLETON,TX,77515,,(979) 848-5910,98,2,0,99,92,7,1,95,90,7,3,95,85,14,1,94,,1230,289,24,07/01/2022,06/30/2023
45C0001442,MEMORIAL HERMANN SURGERY CENTER KINGSLAND,21720 KINGSLAND BLVD SUITE 101,KATY,TX,77450,,(281) 579-5655,96,4,0,98,89,8,3,93,87,10,3,95,85,13,2,94,,1551,234,15,07/01/2022,06/30/2023
