"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,PA,19460,CHESTER,(610) 983-1000,,,,,,,,,,,,,,,,,4,,,,,
390133,LEHIGH VALLEY HOSPITAL,1200 SOUTH CEDAR CREST BOULEVARD,ALLENTOWN,PA,18105,LEHIGH,(610) 402-8000,97,3,0,99,91,7,2,94,87,11,2,94,85,13,2,94,,7049,1929,27,07/01/2019,12/31/2020
390138,WELLSPAN WAYNESBORO HOSPITAL,501 EAST MAIN ST,WAYNESBORO,PA,17268,FRANKLIN,(717) 765-4000,97,3,0,98,95,4,1,97,89,8,3,94,84,14,2,94,,1392,451,32,07/01/2019,12/31/2020
390139,BRYN MAWR HOSPITAL,130 SOUTH BRYN MAWR AVE,BRYN MAWR,PA,19010,MONTGOMERY,(610) 526-3000,98,2,0,99,91,7,2,94,89,9,2,95,89,10,1,95,,3207,956,30,07/01/2019,12/31/2020
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,PA,15601,WESTMORELAND,(724) 832-4000,97,3,0,98,92,7,1,95,87,10,3,94,83,14,3,93,,1205,427,35,07/01/2019,12/31/2020
390151,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,FRANKLIN,(717) 267-3000,96,4,0,98,89,9,2,94,72,23,5,90,69,27,4,88,,1432,415,29,07/01/2019,12/31/2020
390153,PAOLI HOSPITAL,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,CHESTER,(610) 648-1000,98,2,0,99,90,8,2,94,91,7,2,96,90,9,1,96,,2217,678,31,07/01/2019,12/31/2020
390160,CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,PA,15317,WASHINGTON,(724) 745-6100,98,2,0,99,95,4,1,97,86,12,2,94,83,13,4,92,,1547,477,31,07/01/2019,12/31/2020
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,BUTLER,(724) 283-6666,98,2,0,99,89,8,3,93,87,12,1,95,91,9,0,97,,1642,239,15,07/01/2019,12/31/2020
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,(215) 955-6000,95,4,1,97,91,7,2,95,86,12,2,94,87,11,2,95,,4693,1095,23,07/01/2019,12/31/2020
390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,CHESTER,(610) 431-5000,98,2,0,99,90,8,2,94,86,12,2,94,88,11,1,95,,1981,553,28,07/01/2019,12/31/2020
390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,DELAWARE,(610) 447-2000,96,3,1,98,90,8,2,94,84,13,3,94,83,16,1,94,,8598,1101,13,07/01/2019,12/31/2020
390185,LEHIGH VALLEY HOSPITAL - HAZLETON,700 EAST BROAD STREET,HAZLETON,PA,18201,LUZERNE,(570) 501-4000,95,5,0,98,89,10,1,94,81,14,5,92,76,22,2,91,,763,158,21,07/01/2019,12/31/2020
390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,MONTGOMERY,(610) 645-2000,97,3,0,98,90,8,2,94,86,12,2,95,86,12,2,94,,3361,831,25,07/01/2019,12/31/2020
390201,LEHIGH VALLEY HOSPITAL - POCONO,206 EAST BROWN STREET,EAST STROUDSBURG,PA,18301,MONROE,(570) 421-4000,96,3,1,97,90,8,2,94,83,12,5,92,78,18,4,91,,1146,249,22,07/01/2019,12/31/2020
390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,BUCKS,(215) 345-2200,,,,,,,,,,,,,,,,,4,,,,,
390217,EXCELA HEALTH - FRICK HOSPITAL,508 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,WESTMORELAND,(724) 547-1500,98,2,0,99,93,6,1,96,90,8,2,95,83,16,1,94,,1112,383,34,07/01/2019,12/31/2020
390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650,WESTMORELAND,(724) 537-1000,98,2,0,99,92,7,1,95,88,10,2,95,83,16,1,94,,1402,576,41,07/01/2019,12/31/2020
390220,JENNERSVILLE HOSPITAL,1015 WEST BALTIMORE PIKE,WEST GROVE,PA,19390,CHESTER,(610) 869-1000,,,,,,,,,,,,,,,,,4,,,,,
390222,RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,DELAWARE,(610) 566-9400,97,3,0,98,92,6,2,95,86,11,3,94,83,15,2,94,,1949,606,31,07/01/2019,12/31/2020
390223,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 662-8000,96,3,1,98,90,7,3,94,88,8,4,94,84,13,3,93,,1996,446,22,07/01/2019,12/31/2020
390226,PENNSYLVANIA HOSPITAL,800 SPRUCE STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,(215) 829-3000,97,3,0,98,91,7,2,94,87,11,2,94,88,11,1,95,,2057,491,24,07/01/2019,12/31/2020
390231,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,ABINGTON,PA,19001,MONTGOMERY,(215) 481-2000,97,3,0,98,91,8,1,95,87,10,3,94,86,12,2,95,,1557,460,30,07/01/2019,12/31/2020
390265,JEFFERSON HOSPITAL,565 COAL VALLEY ROAD,JEFFERSON HILLS,PA,15025,ALLEGHENY,(412) 469-5000,97,2,1,98,92,7,1,95,88,11,1,95,84,15,1,94,,1153,389,34,07/01/2019,12/31/2020
390267,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,ALLEGHENY,(412) 858-2000,97,3,0,99,93,6,1,96,87,11,2,94,82,17,1,94,,956,302,32,07/01/2019,12/31/2020
390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,CENTRE,(814) 231-7000,98,2,0,99,92,7,1,95,87,11,2,94,83,15,2,94,,4044,1290,32,07/01/2019,12/31/2020
390312,EASTERN REGIONAL MEDICAL CENTER,1331 EAST WYOMING AVENUE,PHILADELPHIA,PA,19124,PHILADELPHIA,(215) 744-6728,98,2,0,99,96,3,1,97,96,3,1,98,96,3,1,98,,841,242,29,07/01/2019,12/31/2020
390316,SURGICAL INSTITUTE OF READING,2752 CENTURY BOULEVARD,WYOMISSING,PA,19610,BERKS,(717) 999-9999,98,2,0,99,92,6,2,95,87,12,1,95,89,10,1,96,,1721,677,39,07/01/2019,12/31/2020
390322,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL,3300 TILLMAN DRIVE,BENSALEM,PA,19020,BUCKS,(215) 244-7400,99,1,0,99,92,7,1,95,94,5,1,97,93,6,1,97,,2108,730,35,07/01/2019,12/31/2020
410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,PROVIDENCE,(401) 456-2025,94,5,1,97,86,10,4,91,78,19,3,92,86,13,1,95,,2908,424,15,07/01/2019,12/31/2020
410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,RI,02904,PROVIDENCE,(401) 456-3000,96,3,1,98,88,8,4,92,85,11,4,94,83,15,2,94,,3933,535,14,07/01/2019,12/31/2020
410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,RI,02840,NEWPORT,(401) 846-6400,98,2,0,99,92,6,2,95,85,13,2,94,84,14,2,94,,1336,449,34,07/01/2019,12/31/2020
410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,02902,PROVIDENCE,(401) 444-4000,96,3,1,98,90,8,2,94,81,15,4,93,77,19,4,90,,4831,1426,30,07/01/2019,12/31/2020
410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,RI,02879,WASHINGTON,(401) 782-8000,97,2,1,98,91,7,2,94,87,11,2,95,90,9,1,96,,1290,372,29,07/01/2019,12/31/2020
410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,02906,PROVIDENCE,(401) 793-2500,97,3,0,98,91,7,2,94,89,9,2,95,90,8,2,96,,2676,933,36,07/01/2019,12/31/2020
420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29730,YORK,(803) 329-1234,,,,,,,,,,,,,,,,,4,,,,,
420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,CHARLESTON,(843) 792-2300,96,3,1,98,93,6,1,96,87,11,2,94,88,11,1,95,,3870,960,25,07/01/2019,12/31/2020
420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SPARTANBURG,(864) 560-6554,96,4,0,98,89,9,2,94,84,13,3,93,83,15,2,93,,2280,588,26,07/01/2019,12/31/2020
420011,CANNON MEMORIAL HOSPITAL,123 W G ACKER DRIVE,PICKENS,SC,29671,PICKENS,(864) 878-4791,,,,,,,,,,,,,,,,,4,,,,,
420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,ANDERSON,(864) 512-2830,97,3,0,98,91,7,2,94,85,12,3,94,81,17,2,93,,3436,864,25,07/01/2019,12/31/2020
420043,CHEROKEE MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,29340,CHEROKEE,(864) 487-4271,,,,,,,,,,,,,,,,,4,,,,,
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST,NEWBERRY,SC,29108,NEWBERRY,(803) 405-7145,98,2,0,99,93,6,1,96,87,10,3,94,81,16,3,92,,1213,402,33,07/01/2019,12/31/2020
420066,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,94,5,1,97,95,4,1,97,84,15,1,93,76,22,2,91,3,305,83,27,07/01/2019,12/31/2020
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD,(864) 227-4111,97,3,0,98,89,8,3,93,85,13,2,94,81,17,2,93,2,2639,599,23,07/01/2019,12/31/2020
420072,HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,96,3,1,98,90,6,4,93,84,13,3,94,85,14,1,95,,584,117,20,07/01/2019,12/31/2020
420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29926,BEAUFORT,(843) 681-6122,,,,,,,,,,,,,,,,,4,,,,,
420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,AIKEN,(803) 641-5900,95,4,1,97,89,8,3,93,79,18,3,91,70,27,3,89,,990,261,26,07/01/2019,12/31/2020
420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,CHARLESTON,(843) 881-0100,,,,,,,,,,,,,,,,,4,,,,,
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,JASPER,(843) 784-8000,,,,,,,,,,,,,,,,,4,,,,,
420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,SC,29651,GREENVILLE,(864) 560-6554,98,2,0,99,91,7,2,95,89,8,3,95,87,11,2,95,,1705,511,30,07/01/2019,12/31/2020
430005,"PRAIRIE LAKES HEALTHCARE SYSTEM, INC",401 9TH AVENUE NW,WATERTOWN,SD,57201,CODINGTON,(605) 882-7000,97,2,1,98,90,8,2,94,82,15,3,93,75,23,2,91,,2385,770,33,07/01/2019,12/31/2020
430048,MONUMENT HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,LAWRENCE,(605) 644-4000,98,2,0,99,91,7,2,95,84,14,2,94,87,12,1,95,,2516,368,15,07/01/2019,12/31/2020
430077,MONUMENT HEALTH RAPID CITY HOSPITAL,353 FAIRMONT BLVD,RAPID CITY,SD,57701,PENNINGTON,(605) 719-1000,95,4,1,97,89,9,2,94,77,19,4,92,79,18,3,92,,5986,872,15,07/01/2019,12/31/2020
430089,DUNES SURGICAL HOSPITAL,600 N SIOUX POINT ROAD,DAKOTA DUNES,SD,57049,UNION,(605) 232-3332,97,3,0,99,90,8,2,94,86,13,1,94,86,13,1,95,,1236,467,38,07/01/2019,12/31/2020
430093,SAME DAY SURGERY CENTER LLC,651 CATHEDRAL DRIVE,RAPID CITY,SD,57701,PENNINGTON,(605) 755-9900,97,2,1,98,90,8,2,94,89,8,3,95,88,9,3,95,,731,122,17,07/01/2019,12/31/2020
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 W 69TH ST,SIOUX FALLS,SD,57108,LINCOLN,(605) 977-7000,98,2,0,99,86,10,4,91,90,9,1,96,94,6,0,98,,668,373,56,07/01/2019,12/31/2020
431320,MONUMENT HEALTH LEAD-DEADWOOD HOSPITAL,61 CHARLES STREET,DEADWOOD,SD,57732,LAWRENCE,(605) 717-6000,97,3,0,98,95,4,1,97,89,9,2,95,90,10,0,97,3,275,44,16,07/01/2019,12/31/2020
431321,MONUMENT HEALTH STURGIS HOSPITAL,2140 JUNCTION AVE,STURGIS,SD,57785,MEADE,(605) 347-2536,95,3,2,97,93,3,4,95,72,25,3,92,77,23,0,92,3,193,29,15,07/01/2019,12/31/2020
440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,38555,CUMBERLAND,(931) 484-9511,,,,,,,,,,,,,,,,,4,,,,,
440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,38485,WAYNE,(931) 722-5411,,,,,,,,,,,,,,,,,4,,,,,
440015,UNIVERSITY OF TN MEDICAL CENTER,1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX,(865) 305-9000,97,3,0,98,92,7,1,96,90,8,2,95,90,9,1,96,,9812,2754,28,07/01/2019,12/31/2020
440016,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,631 RB WILSON DR,HUNTINGDON,TN,38344,CARROLL,(731) 986-4461,99,1,0,99,91,7,2,95,86,13,1,94,82,17,1,93,,712,176,25,07/01/2019,12/31/2020
440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,37643,CARTER,(423) 542-1300,97,3,0,98,94,5,1,96,86,11,3,94,85,12,3,94,,1072,282,26,07/01/2019,12/31/2020
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,37814,HAMBLEN,(423) 586-4231,,,,,,,,,,,,,,,,,4,,,,,
440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,TN,37748,ROANE,(865) 882-1000,,,,,,,,,,,,,,,,,4,,,,,
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE,OAK RIDGE,TN,37830,ANDERSON,(865) 481-1000,,,,,,,,,,,,,,,,,4,,,,,
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,DAVIDSON,(615) 322-5000,96,3,1,98,93,6,1,96,88,10,2,95,89,9,2,95,,21168,4765,23,07/01/2019,12/31/2020
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,SHELBY,(901) 226-5000,98,2,0,99,93,5,2,96,90,8,2,95,89,9,2,95,,6288,1401,22,07/01/2019,12/31/2020
440049,METHODIST HOSPITALS OF MEMPHIS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,(901) 516-8274,96,4,0,98,91,7,2,95,88,10,2,95,85,12,3,94,,9776,2298,24,07/01/2019,12/31/2020
440057,CLAIBORNE MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,37879,CLAIBORNE,(423) 626-4211,,,,,,,,,,,,,,,,,4,,,,,
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,PUTNAM,(931) 783-2000,95,4,1,97,89,9,2,93,80,17,3,92,80,18,2,93,,3767,1107,29,07/01/2019,12/31/2020
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,WASHINGTON,(423) 431-6111,95,4,1,97,89,9,2,93,72,21,7,90,70,25,5,88,,1155,257,22,07/01/2019,12/31/2020
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,MAURY,(931) 381-1111,,,,,,,,,,,,,,,,,4,,,,,
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,SEVIER,(865) 446-7000,,,,,,,,,,,,,,,,,4,,,,,
440110,FORT LOUDOUN MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,LOUDON,(865) 271-6000,,,,,,,,,,,,,,,,,4,,,,,
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,KNOX,(865) 541-1101,,,,,,,,,,,,,,,,,4,,,,,
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,1201 BISHOP ST,UNION CITY,TN,38261,OBION,(731) 885-2410,98,2,0,99,94,5,1,97,87,12,1,95,83,16,1,94,,1347,353,26,07/01/2019,12/31/2020
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,TIPTON,(901) 476-2621,98,1,1,99,92,5,3,94,86,12,2,95,91,8,1,97,,847,140,17,07/01/2019,12/31/2020
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,HENRY,(731) 642-1220,98,2,0,99,92,6,2,95,89,10,1,95,85,13,2,94,,1130,394,35,07/01/2019,12/31/2020
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,KNOX,(865) 970-1001,,,,,,,,,,,,,,,,,4,,,,,
440176,INDIAN PATH COMMUNITY HOSPITAL,2000 BROOKSIDE DR,KINGSPORT,TN,37660,SULLIVAN,(423) 857-7000,94,5,1,97,90,8,2,94,81,15,4,91,76,21,3,90,,1724,406,24,07/01/2019,12/31/2020
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,SHELBY,(901) 765-1000,,,,,,,,,,,,,,,,,4,,,,,
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,WASHINGTON,(423) 854-5600,94,5,1,97,91,8,1,95,82,15,3,93,84,15,1,94,,1080,285,26,07/01/2019,12/31/2020
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,SHELBY,(901) 820-7050,,,,,,,,,,,,,,,,,4,,,,,
441309,MARSHALL MEDICAL CENTER,1080 NORTH ELLINGTON PARKWAY,LEWISBURG,TN,37091,MARSHALL,(931) 359-6241,,,,,,,,,,,,,,,,,4,,,,,
450002,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,2001 N OREGON ST,EL PASO,TX,79902,EL PASO,(915) 577-6011,,,,,,,,,,,,,,,,,4,,,,,
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,KERR,(830) 896-4200,97,2,1,98,92,6,2,95,90,8,2,96,87,10,3,94,,1692,583,34,07/01/2019,12/31/2020
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,(409) 772-1011,,,,,,,,,,,,,,,,,4,,,,,
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,VICTORIA,(361) 573-9181,97,2,1,98,88,9,3,93,83,14,3,93,81,17,2,93,,2549,759,32,07/01/2019,12/31/2020
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,CAMERON,(956) 544-1400,,,,,,,,,,,,,,,,,4,,,,,
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,700 E MARSHALL AVE,MARSHALL,TX,75670,HARRISON,(903) 927-6000,,,,,,,,,,,,,,,,,4,,,,,
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,CAMERON,(956) 389-1100,,,,,,,,,,,,,,,,,4,,,,,
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,2830 CALDER AVENUE,BEAUMONT,TX,77702,JEFFERSON,(409) 892-7171,,,,,,,,,,,,,,,,,4,,,,,
450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,TARRANT,(817) 921-3431,95,4,1,97,91,7,2,95,89,9,2,95,88,9,3,95,,4248,861,21,07/01/2019,12/31/2020
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,LUBBOCK,(806) 725-4431,95,4,1,97,87,11,2,93,82,14,4,92,79,18,3,91,,2745,574,26,07/01/2019,12/31/2020
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,6201 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,(214) 633-5555,97,3,0,99,93,6,1,96,92,7,1,96,92,7,1,97,,6605,1729,26,07/01/2019,12/31/2020
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78405,NUECES,(361) 902-4103,,,,,,,,,,,,,,,,,4,,,,,
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,BEXAR,(210) 297-8256,,,,,,,,,,,,,,,,,4,,,,,
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,TX,76012,TARRANT,(817) 548-6200,,,,,,,,,,,,,,,,,4,,,,,
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,TITUS,(903) 577-6000,96,3,1,98,92,6,2,95,82,13,5,92,71,26,3,89,,1329,302,23,07/01/2019,12/31/2020
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,78102,BEE,(361) 354-2000,,,,,,,,,,,,,,,,,4,,,,,
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,COOKE,(940) 665-1751,,,,,,,,,,,,,,,,,4,,,,,
450092,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852,MAVERICK,(830) 773-5321,92,7,1,96,88,9,3,93,79,17,4,92,73,23,4,89,,1346,167,12,07/01/2019,12/31/2020
450102,CHRISTUS MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,TX,75701,SMITH,(903) 593-8441,,,,,,,,,,,,,,,,,4,,,,,
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,GUADALUPE,(830) 379-2411,97,3,0,98,90,8,2,94,90,8,2,95,83,15,2,93,,1609,415,28,07/01/2019,12/31/2020
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,HIDALGO,(956) 632-4000,95,4,1,97,90,8,2,94,86,11,3,94,86,11,3,94,,2973,425,14,07/01/2019,12/31/2020
450133,MIDLAND MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,MIDLAND,TX,79701,MIDLAND,(432) 685-1111,,,,,,,,,,,,,,,,,4,,,,,
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TARRANT,(817) 250-2100,,,,,,,,,,,,,,,,,4,,,,,
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,CLEBURNE,TX,76031,JOHNSON,(817) 641-2251,,,,,,,,,,,,,,,,,4,,,,,
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,TX,78840,VAL VERDE,(830) 775-8566,96,3,1,98,94,4,2,96,78,17,5,92,80,16,4,92,,1102,127,13,07/01/2019,12/31/2020
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,KLEBERG,(361) 595-1661,,,,,,,,,,,,,,,,,4,,,,,
450209,NORTHWEST TEXAS HOSPITAL,1501 S COULTER ST,AMARILLO,TX,79106,POTTER,(806) 354-1000,97,2,1,98,93,6,1,96,90,9,1,95,81,17,2,93,,1023,197,19,07/01/2019,12/31/2020
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,GONZALES,(830) 672-7581,98,2,0,99,87,9,4,92,88,8,4,94,85,14,1,95,3,374,92,25,07/01/2019,12/31/2020
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,HOPKINS,(903) 885-7671,,,,,,,,,,,,,,,,,4,,,,,
450237,CHRISTUS SANTA ROSA MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,78207,BEXAR,(210) 704-2011,,,,,,,,,,,,,,,,,4,,,,,
450253,BELLVILLE ST JOSEPH HEALTH CENTER,44 N CUMMINGS ST,BELLVILLE,TX,77418,AUSTIN,(979) 413-7400,99,1,0,99,95,4,1,97,87,11,2,95,89,11,0,96,3,421,80,19,07/01/2019,12/31/2020
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,TX,75142,KAUFMAN,(972) 932-7200,,,,,,,,,,,,,,,,,4,,,,,
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,GRAYSON,(903) 416-4000,97,3,0,99,90,9,1,95,83,16,1,95,85,13,2,94,,1008,244,24,07/01/2019,12/31/2020
