"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Condition","Measure ID","Measure Name","STTag","Score","Sample","Footnote","Start Date","End Date"
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,Luzerne,(570) 824-3521,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,86,1388,,10/01/2019,03/31/2020
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,Luzerne,(570) 824-3521,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,Luzerne,(570) 824-3521,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,Luzerne,(570) 824-3521,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,Luzerne,(570) 824-3521,Emergency Department,OP-22,Left before being seen,Percentage,1,10097,,01/01/2019,12/31/2019
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,Luzerne,(570) 824-3521,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,Luzerne,(570) 824-3521,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,San Juan,(800) 449-8729,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2019,12/31/2019
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,San Juan,(800) 449-8729,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,62,3566,,10/01/2019,03/31/2020
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,San Juan,(800) 449-8729,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,320,30,,10/01/2019,09/30/2020
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,San Juan,(800) 449-8729,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,1,10/01/2019,09/30/2020
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,San Juan,(800) 449-8729,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,San Juan,(800) 449-8729,Emergency Department,OP-22,Left before being seen,Percentage,4,36422,,01/01/2019,12/31/2019
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,San Juan,(800) 449-8729,Emergency Department,OP-23,Head CT results,Percentage,8,12,,10/01/2019,09/30/2020
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,San Juan,(800) 449-8729,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,Providence,(401) 457-3042,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2019,12/31/2019
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,Providence,(401) 457-3042,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,85,1913,,10/01/2019,03/31/2020
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,Providence,(401) 457-3042,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,Providence,(401) 457-3042,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,Providence,(401) 457-3042,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,Providence,(401) 457-3042,Emergency Department,OP-22,Left before being seen,Percentage,4,14678,,01/01/2019,12/31/2019
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,Providence,(401) 457-3042,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
41005F,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,Providence,(401) 457-3042,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,Richland,(803) 695-7980,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2019,12/31/2019
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,Richland,(803) 695-7980,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,91,2888,,10/01/2019,03/31/2020
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,Richland,(803) 695-7980,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,Richland,(803) 695-7980,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,Richland,(803) 695-7980,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,Richland,(803) 695-7980,Emergency Department,OP-22,Left before being seen,Percentage,4,32341,,01/01/2019,12/31/2019
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,Richland,(803) 695-7980,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,Richland,(803) 695-7980,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,Charleston,(843) 577-5011,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2019,12/31/2019
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,Charleston,(843) 577-5011,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,79,3316,,10/01/2019,03/31/2020
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,Charleston,(843) 577-5011,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,95,103,,10/01/2019,09/30/2020
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,Charleston,(843) 577-5011,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,1,10/01/2019,09/30/2020
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,Charleston,(843) 577-5011,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,1,10/01/2019,09/30/2020
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,Charleston,(843) 577-5011,Emergency Department,OP-22,Left before being seen,Percentage,1,24101,,01/01/2019,12/31/2019
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,Charleston,(843) 577-5011,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,1,10/01/2019,09/30/2020
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,Charleston,(843) 577-5011,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,1,10/01/2019,09/30/2020
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,Meade,(605) 347-2511,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2019,12/31/2019
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,Meade,(605) 347-2511,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,84,1207,,10/01/2019,03/31/2020
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,Meade,(605) 347-2511,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,Meade,(605) 347-2511,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,Meade,(605) 347-2511,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,Meade,(605) 347-2511,Emergency Department,OP-22,Left before being seen,Percentage,1,7020,,01/01/2019,12/31/2019
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,Meade,(605) 347-2511,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,Meade,(605) 347-2511,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,Fall River,(605) 745-2000,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,Fall River,(605) 745-2000,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,Not Available,Not Available,5,10/01/2019,03/31/2020
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,Fall River,(605) 745-2000,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,Fall River,(605) 745-2000,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,Fall River,(605) 745-2000,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,Fall River,(605) 745-2000,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,Fall River,(605) 745-2000,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,Fall River,(605) 745-2000,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,Minnehaha,(605) 336-3230,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2019,12/31/2019
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,Minnehaha,(605) 336-3230,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,95,1247,,10/01/2019,03/31/2020
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,Minnehaha,(605) 336-3230,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,Minnehaha,(605) 336-3230,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,Minnehaha,(605) 336-3230,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,Minnehaha,(605) 336-3230,Emergency Department,OP-22,Left before being seen,Percentage,0,7812,,01/01/2019,12/31/2019
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,Minnehaha,(605) 336-3230,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,Minnehaha,(605) 336-3230,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,Shelby,(901) 577-7200,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2019,12/31/2019
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,Shelby,(901) 577-7200,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,69,2788,,10/01/2019,03/31/2020
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,Shelby,(901) 577-7200,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,250,67,,10/01/2019,09/30/2020
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,Shelby,(901) 577-7200,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,352,15,,10/01/2019,09/30/2020
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,Shelby,(901) 577-7200,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,Shelby,(901) 577-7200,Emergency Department,OP-22,Left before being seen,Percentage,3,27982,,01/01/2019,12/31/2019
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,Shelby,(901) 577-7200,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,1,10/01/2019,09/30/2020
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,Shelby,(901) 577-7200,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,Washington,(423) 926-1171,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2019,12/31/2019
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,Washington,(423) 926-1171,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,68,2666,,10/01/2019,03/31/2020
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,Washington,(423) 926-1171,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,Washington,(423) 926-1171,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,Washington,(423) 926-1171,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,Washington,(423) 926-1171,Emergency Department,OP-22,Left before being seen,Percentage,2,24222,,01/01/2019,12/31/2019
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,Washington,(423) 926-1171,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,Washington,(423) 926-1171,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,Rutherford,(615) 867-6000,Emergency Department,EDV,Emergency department volume,Text,Not Available,,5,01/01/2019,12/31/2019
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,Rutherford,(615) 867-6000,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,Not Available,Not Available,5,10/01/2019,03/31/2020
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,Rutherford,(615) 867-6000,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,Rutherford,(615) 867-6000,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,Rutherford,(615) 867-6000,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,Rutherford,(615) 867-6000,Emergency Department,OP-22,Left before being seen,Percentage,Not Available,Not Available,"5, 24",01/01/2019,12/31/2019
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,Rutherford,(615) 867-6000,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,Rutherford,(615) 867-6000,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,"5, 24",10/01/2019,09/30/2020
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,Davidson,(615) 327-5332,Emergency Department,EDV,Emergency department volume,Text,medium,,,01/01/2019,12/31/2019
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,Davidson,(615) 327-5332,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,71,4948,,10/01/2019,03/31/2020
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,Davidson,(615) 327-5332,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,172,83,,10/01/2019,09/30/2020
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,Davidson,(615) 327-5332,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,1,10/01/2019,09/30/2020
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,Davidson,(615) 327-5332,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,Davidson,(615) 327-5332,Emergency Department,OP-22,Left before being seen,Percentage,4,24957,,01/01/2019,12/31/2019
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,Davidson,(615) 327-5332,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,1,10/01/2019,09/30/2020
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,Davidson,(615) 327-5332,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,1,10/01/2019,09/30/2020
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,Potter,(806) 355-9703,Emergency Department,EDV,Emergency department volume,Text,low,,,01/01/2019,12/31/2019
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,Potter,(806) 355-9703,Preventive Care,IMM-3,Healthcare workers given influenza vaccination,Percentage,91,1399,,10/01/2019,03/31/2020
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,Potter,(806) 355-9703,Emergency Department,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,Potter,(806) 355-9703,Emergency Department,OP-18c,Average time patients spent in the emergency department before being sent home,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,Potter,(806) 355-9703,Heart Attack or Chest Pain,OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,Potter,(806) 355-9703,Emergency Department,OP-22,Left before being seen,Percentage,1,8767,,01/01/2019,12/31/2019
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,Potter,(806) 355-9703,Emergency Department,OP-23,Head CT results,Percentage,Not Available,Not Available,5,10/01/2019,09/30/2020
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,Potter,(806) 355-9703,Heart Attack or Chest Pain,OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Minutes,Not Available,Not Available,5,10/01/2019,09/30/2020
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,Dallas,(214) 742-8387,Emergency Department,EDV,Emergency department volume,Text,high,,,01/01/2019,12/31/2019
