"State","Measure ID","Measure Name","Number of Hospitals Worse","Number of Hospitals Same","Number of Hospitals Better","Number of Hospitals Too Few","Footnote","Start Date","End Date"
RI,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,8,1,2,,04/01/2017,10/02/2019
RI,MORT_30_AMI,Death rate for heart attack patients,0,8,0,3,,07/01/2017,12/01/2019
RI,MORT_30_CABG,Death rate for CABG surgery patients,0,1,0,0,,07/01/2017,12/01/2019
RI,MORT_30_COPD,Death rate for COPD patients,0,10,0,1,,07/01/2017,12/01/2019
RI,MORT_30_HF,Death rate for heart failure patients,0,9,1,1,,07/01/2017,12/01/2019
RI,MORT_30_PN,Death rate for pneumonia patients,1,8,1,2,,07/01/2017,12/01/2019
RI,MORT_30_STK,Death rate for stroke patients,1,7,0,2,,07/01/2017,12/01/2019
RI,PSI_03,Pressure ulcer rate,2,9,0,0,,07/01/2018,12/31/2019
RI,PSI_04,Death rate among surgical inpatients with serious treatable complications,1,2,0,7,,07/01/2018,12/31/2019
RI,PSI_06,Iatrogenic pneumothorax rate,0,11,0,0,,07/01/2018,12/31/2019
RI,PSI_08,In-hospital fall with hip fracture rate,0,11,0,0,,07/01/2018,12/31/2019
RI,PSI_09,Perioperative hemorrhage or hematoma rate,0,11,0,0,,07/01/2018,12/31/2019
RI,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0,11,0,0,,07/01/2018,12/31/2019
RI,PSI_11,Postoperative respiratory failure rate,0,10,0,1,,07/01/2018,12/31/2019
RI,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,1,10,0,0,,07/01/2018,12/31/2019
RI,PSI_13,Postoperative sepsis rate,0,11,0,0,,07/01/2018,12/31/2019
RI,PSI_14,Postoperative wound dehiscence rate,0,11,0,0,,07/01/2018,12/31/2019
RI,PSI_15,Abdominopelvic accidental puncture or laceration rate,0,11,0,0,,07/01/2018,12/31/2019
RI,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1,10,0,Not Available,,07/01/2018,12/31/2019
SC,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,36,2,15,,04/01/2017,10/02/2019
SC,MORT_30_AMI,Death rate for heart attack patients,0,31,0,23,,07/01/2017,12/01/2019
SC,MORT_30_CABG,Death rate for CABG surgery patients,0,16,0,1,,07/01/2017,12/01/2019
SC,MORT_30_COPD,Death rate for COPD patients,2,50,0,7,,07/01/2017,12/01/2019
SC,MORT_30_HF,Death rate for heart failure patients,4,44,3,9,,07/01/2017,12/01/2019
SC,MORT_30_PN,Death rate for pneumonia patients,6,50,1,4,,07/01/2017,12/01/2019
SC,MORT_30_STK,Death rate for stroke patients,3,40,0,12,,07/01/2017,12/01/2019
SC,PSI_03,Pressure ulcer rate,3,53,0,1,,07/01/2018,12/31/2019
SC,PSI_04,Death rate among surgical inpatients with serious treatable complications,0,22,0,26,,07/01/2018,12/31/2019
SC,PSI_06,Iatrogenic pneumothorax rate,0,56,0,1,,07/01/2018,12/31/2019
SC,PSI_08,In-hospital fall with hip fracture rate,0,56,0,1,,07/01/2018,12/31/2019
SC,PSI_09,Perioperative hemorrhage or hematoma rate,0,53,0,2,,07/01/2018,12/31/2019
SC,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0,45,0,5,,07/01/2018,12/31/2019
SC,PSI_11,Postoperative respiratory failure rate,1,45,0,4,,07/01/2018,12/31/2019
SC,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3,50,0,2,,07/01/2018,12/31/2019
SC,PSI_13,Postoperative sepsis rate,0,41,0,9,,07/01/2018,12/31/2019
SC,PSI_14,Postoperative wound dehiscence rate,0,45,0,8,,07/01/2018,12/31/2019
SC,PSI_15,Abdominopelvic accidental puncture or laceration rate,3,47,0,4,,07/01/2018,12/31/2019
SC,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,5,52,0,Not Available,,07/01/2018,12/31/2019
SD,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,17,0,2,,04/01/2017,10/02/2019
SD,MORT_30_AMI,Death rate for heart attack patients,0,6,0,30,,07/01/2017,12/01/2019
SD,MORT_30_CABG,Death rate for CABG surgery patients,0,3,0,0,,07/01/2017,12/01/2019
SD,MORT_30_COPD,Death rate for COPD patients,0,19,0,36,,07/01/2017,12/01/2019
SD,MORT_30_HF,Death rate for heart failure patients,2,15,0,38,,07/01/2017,12/01/2019
SD,MORT_30_PN,Death rate for pneumonia patients,0,38,0,18,,07/01/2017,12/01/2019
SD,MORT_30_STK,Death rate for stroke patients,0,8,0,31,,07/01/2017,12/01/2019
SD,PSI_03,Pressure ulcer rate,0,18,1,1,,07/01/2018,12/31/2019
SD,PSI_04,Death rate among surgical inpatients with serious treatable complications,0,5,0,7,,07/01/2018,12/31/2019
SD,PSI_06,Iatrogenic pneumothorax rate,0,20,0,0,,07/01/2018,12/31/2019
SD,PSI_08,In-hospital fall with hip fracture rate,0,20,0,0,,07/01/2018,12/31/2019
SD,PSI_09,Perioperative hemorrhage or hematoma rate,0,17,0,1,,07/01/2018,12/31/2019
SD,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0,17,0,1,,07/01/2018,12/31/2019
SD,PSI_11,Postoperative respiratory failure rate,1,15,0,2,,07/01/2018,12/31/2019
SD,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,0,17,0,1,,07/01/2018,12/31/2019
SD,PSI_13,Postoperative sepsis rate,0,16,1,1,,07/01/2018,12/31/2019
SD,PSI_14,Postoperative wound dehiscence rate,1,12,0,5,,07/01/2018,12/31/2019
SD,PSI_15,Abdominopelvic accidental puncture or laceration rate,2,15,0,1,,07/01/2018,12/31/2019
SD,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1,19,0,Not Available,,07/01/2018,12/31/2019
TN,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,1,50,2,16,,04/01/2017,10/02/2019
TN,MORT_30_AMI,Death rate for heart attack patients,0,48,0,49,,07/01/2017,12/01/2019
TN,MORT_30_CABG,Death rate for CABG surgery patients,1,19,0,3,,07/01/2017,12/01/2019
TN,MORT_30_COPD,Death rate for COPD patients,2,87,0,19,,07/01/2017,12/01/2019
TN,MORT_30_HF,Death rate for heart failure patients,2,83,2,19,,07/01/2017,12/01/2019
TN,MORT_30_PN,Death rate for pneumonia patients,12,82,4,11,,07/01/2017,12/01/2019
TN,MORT_30_STK,Death rate for stroke patients,4,46,0,45,,07/01/2017,12/01/2019
TN,PSI_03,Pressure ulcer rate,3,85,2,1,,07/01/2018,12/31/2019
TN,PSI_04,Death rate among surgical inpatients with serious treatable complications,3,32,0,30,,07/01/2018,12/31/2019
TN,PSI_06,Iatrogenic pneumothorax rate,1,89,0,1,,07/01/2018,12/31/2019
TN,PSI_08,In-hospital fall with hip fracture rate,0,90,0,1,,07/01/2018,12/31/2019
TN,PSI_09,Perioperative hemorrhage or hematoma rate,1,73,0,7,,07/01/2018,12/31/2019
TN,PSI_10,Postoperative acute kidney injury requiring dialysis rate,1,60,0,12,,07/01/2018,12/31/2019
TN,PSI_11,Postoperative respiratory failure rate,1,59,0,11,,07/01/2018,12/31/2019
TN,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2,71,1,7,,07/01/2018,12/31/2019
TN,PSI_13,Postoperative sepsis rate,1,56,0,14,,07/01/2018,12/31/2019
TN,PSI_14,Postoperative wound dehiscence rate,0,61,0,18,,07/01/2018,12/31/2019
TN,PSI_15,Abdominopelvic accidental puncture or laceration rate,0,77,0,6,,07/01/2018,12/31/2019
TN,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,3,88,0,Not Available,,07/01/2018,12/31/2019
TX,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,5,204,1,55,,04/01/2017,10/02/2019
TX,MORT_30_AMI,Death rate for heart attack patients,0,178,0,115,,07/01/2017,12/01/2019
TX,MORT_30_CABG,Death rate for CABG surgery patients,3,88,1,27,,07/01/2017,12/01/2019
TX,MORT_30_COPD,Death rate for COPD patients,4,231,4,124,,07/01/2017,12/01/2019
TX,MORT_30_HF,Death rate for heart failure patients,7,220,16,107,,07/01/2017,12/01/2019
TX,MORT_30_PN,Death rate for pneumonia patients,6,262,18,82,,07/01/2017,12/01/2019
TX,MORT_30_STK,Death rate for stroke patients,1,157,0,143,,07/01/2017,12/01/2019
TX,PSI_03,Pressure ulcer rate,9,275,4,12,,07/01/2018,12/31/2019
TX,PSI_04,Death rate among surgical inpatients with serious treatable complications,0,120,3,88,,07/01/2018,12/31/2019
TX,PSI_06,Iatrogenic pneumothorax rate,0,297,0,7,,07/01/2018,12/31/2019
TX,PSI_08,In-hospital fall with hip fracture rate,0,296,0,8,,07/01/2018,12/31/2019
TX,PSI_09,Perioperative hemorrhage or hematoma rate,2,255,2,16,,07/01/2018,12/31/2019
TX,PSI_10,Postoperative acute kidney injury requiring dialysis rate,1,231,0,20,,07/01/2018,12/31/2019
TX,PSI_11,Postoperative respiratory failure rate,3,225,0,28,,07/01/2018,12/31/2019
TX,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,4,252,3,16,,07/01/2018,12/31/2019
TX,PSI_13,Postoperative sepsis rate,5,219,2,26,,07/01/2018,12/31/2019
TX,PSI_14,Postoperative wound dehiscence rate,0,218,0,46,,07/01/2018,12/31/2019
TX,PSI_15,Abdominopelvic accidental puncture or laceration rate,0,237,0,40,,07/01/2018,12/31/2019
TX,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,5,294,5,Not Available,,07/01/2018,12/31/2019
UT,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,1,34,0,2,,04/01/2017,10/02/2019
UT,MORT_30_AMI,Death rate for heart attack patients,0,13,1,17,,07/01/2017,12/01/2019
UT,MORT_30_CABG,Death rate for CABG surgery patients,0,7,0,2,,07/01/2017,12/01/2019
UT,MORT_30_COPD,Death rate for COPD patients,0,15,0,28,,07/01/2017,12/01/2019
UT,MORT_30_HF,Death rate for heart failure patients,1,23,0,20,,07/01/2017,12/01/2019
UT,MORT_30_PN,Death rate for pneumonia patients,1,36,1,6,,07/01/2017,12/01/2019
UT,MORT_30_STK,Death rate for stroke patients,0,13,0,28,,07/01/2017,12/01/2019
UT,PSI_03,Pressure ulcer rate,0,32,0,0,,07/01/2018,12/31/2019
UT,PSI_04,Death rate among surgical inpatients with serious treatable complications,1,8,0,14,,07/01/2018,12/31/2019
UT,PSI_06,Iatrogenic pneumothorax rate,0,32,0,1,,07/01/2018,12/31/2019
UT,PSI_08,In-hospital fall with hip fracture rate,0,32,0,1,,07/01/2018,12/31/2019
UT,PSI_09,Perioperative hemorrhage or hematoma rate,0,32,0,1,,07/01/2018,12/31/2019
UT,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0,31,0,1,,07/01/2018,12/31/2019
UT,PSI_11,Postoperative respiratory failure rate,0,31,0,1,,07/01/2018,12/31/2019
UT,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,0,31,1,1,,07/01/2018,12/31/2019
UT,PSI_13,Postoperative sepsis rate,0,31,0,1,,07/01/2018,12/31/2019
UT,PSI_14,Postoperative wound dehiscence rate,0,24,0,7,,07/01/2018,12/31/2019
UT,PSI_15,Abdominopelvic accidental puncture or laceration rate,0,29,0,3,,07/01/2018,12/31/2019
UT,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0,32,1,Not Available,,07/01/2018,12/31/2019
VA,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,1,58,2,11,,04/01/2017,10/02/2019
VA,MORT_30_AMI,Death rate for heart attack patients,1,53,0,28,,07/01/2017,12/01/2019
VA,MORT_30_CABG,Death rate for CABG surgery patients,1,17,0,7,,07/01/2017,12/01/2019
VA,MORT_30_COPD,Death rate for COPD patients,3,75,0,6,,07/01/2017,12/01/2019
VA,MORT_30_HF,Death rate for heart failure patients,2,72,6,3,,07/01/2017,12/01/2019
VA,MORT_30_PN,Death rate for pneumonia patients,5,73,3,4,,07/01/2017,12/01/2019
VA,MORT_30_STK,Death rate for stroke patients,2,59,1,16,,07/01/2017,12/01/2019
VA,PSI_03,Pressure ulcer rate,2,71,2,1,,07/01/2018,12/31/2019
VA,PSI_04,Death rate among surgical inpatients with serious treatable complications,3,36,1,27,,07/01/2018,12/31/2019
VA,PSI_06,Iatrogenic pneumothorax rate,1,74,0,1,,07/01/2018,12/31/2019
VA,PSI_08,In-hospital fall with hip fracture rate,0,75,0,1,,07/01/2018,12/31/2019
VA,PSI_09,Perioperative hemorrhage or hematoma rate,0,70,0,2,,07/01/2018,12/31/2019
VA,PSI_10,Postoperative acute kidney injury requiring dialysis rate,1,65,0,5,,07/01/2018,12/31/2019
VA,PSI_11,Postoperative respiratory failure rate,4,61,0,6,,07/01/2018,12/31/2019
VA,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,1,68,1,2,,07/01/2018,12/31/2019
VA,PSI_13,Postoperative sepsis rate,0,65,0,5,,07/01/2018,12/31/2019
VA,PSI_14,Postoperative wound dehiscence rate,0,65,0,7,,07/01/2018,12/31/2019
VA,PSI_15,Abdominopelvic accidental puncture or laceration rate,2,69,0,2,,07/01/2018,12/31/2019
VA,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,4,70,2,Not Available,,07/01/2018,12/31/2019
VI,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,5,04/01/2017,10/02/2019
VI,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
VI,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
VI,MORT_30_COPD,Death rate for COPD patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
VI,MORT_30_HF,Death rate for heart failure patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
VI,MORT_30_PN,Death rate for pneumonia patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
VI,MORT_30_STK,Death rate for stroke patients,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
VI,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_08,In-hospital fall with hip fracture rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_09,Perioperative hemorrhage or hematoma rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_11,Postoperative respiratory failure rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_13,Postoperative sepsis rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VI,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Available,Not Available,Not Available,5,07/01/2018,12/31/2019
VT,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,12,0,1,,04/01/2017,10/02/2019
VT,MORT_30_AMI,Death rate for heart attack patients,0,8,0,6,,07/01/2017,12/01/2019
VT,MORT_30_CABG,Death rate for CABG surgery patients,0,1,0,0,,07/01/2017,12/01/2019
VT,MORT_30_COPD,Death rate for COPD patients,0,14,0,1,,07/01/2017,12/01/2019
VT,MORT_30_HF,Death rate for heart failure patients,0,14,0,1,,07/01/2017,12/01/2019
VT,MORT_30_PN,Death rate for pneumonia patients,0,13,2,0,,07/01/2017,12/01/2019
VT,MORT_30_STK,Death rate for stroke patients,0,10,0,4,,07/01/2017,12/01/2019
VT,PSI_03,Pressure ulcer rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_04,Death rate among surgical inpatients with serious treatable complications,0,1,0,6,,07/01/2018,12/31/2019
VT,PSI_06,Iatrogenic pneumothorax rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_08,In-hospital fall with hip fracture rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_09,Perioperative hemorrhage or hematoma rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_11,Postoperative respiratory failure rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_13,Postoperative sepsis rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_14,Postoperative wound dehiscence rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_15,Abdominopelvic accidental puncture or laceration rate,0,7,0,0,,07/01/2018,12/31/2019
VT,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0,7,0,Not Available,,07/01/2018,12/31/2019
WA,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,53,2,8,,04/01/2017,10/02/2019
WA,MORT_30_AMI,Death rate for heart attack patients,0,43,0,37,,07/01/2017,12/01/2019
WA,MORT_30_CABG,Death rate for CABG surgery patients,0,16,0,0,,07/01/2017,12/01/2019
WA,MORT_30_COPD,Death rate for COPD patients,3,61,0,24,,07/01/2017,12/01/2019
WA,MORT_30_HF,Death rate for heart failure patients,7,53,1,26,,07/01/2017,12/01/2019
WA,MORT_30_PN,Death rate for pneumonia patients,5,70,2,15,,07/01/2017,12/01/2019
WA,MORT_30_STK,Death rate for stroke patients,3,47,0,34,,07/01/2017,12/01/2019
WA,PSI_03,Pressure ulcer rate,4,46,0,1,,07/01/2018,12/31/2019
WA,PSI_04,Death rate among surgical inpatients with serious treatable complications,1,33,0,11,,07/01/2018,12/31/2019
WA,PSI_06,Iatrogenic pneumothorax rate,0,50,0,1,,07/01/2018,12/31/2019
WA,PSI_08,In-hospital fall with hip fracture rate,0,50,0,1,,07/01/2018,12/31/2019
WA,PSI_09,Perioperative hemorrhage or hematoma rate,2,46,0,3,,07/01/2018,12/31/2019
WA,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0,46,1,3,,07/01/2018,12/31/2019
WA,PSI_11,Postoperative respiratory failure rate,0,46,1,3,,07/01/2018,12/31/2019
WA,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,1,46,1,3,,07/01/2018,12/31/2019
WA,PSI_13,Postoperative sepsis rate,0,47,0,3,,07/01/2018,12/31/2019
WA,PSI_14,Postoperative wound dehiscence rate,0,47,0,4,,07/01/2018,12/31/2019
WA,PSI_15,Abdominopelvic accidental puncture or laceration rate,0,48,0,3,,07/01/2018,12/31/2019
WA,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0,48,3,Not Available,,07/01/2018,12/31/2019
WI,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,0,86,0,20,,04/01/2017,10/02/2019
WI,MORT_30_AMI,Death rate for heart attack patients,0,42,0,73,,07/01/2017,12/01/2019
WI,MORT_30_CABG,Death rate for CABG surgery patients,0,23,1,7,,07/01/2017,12/01/2019
WI,MORT_30_COPD,Death rate for COPD patients,2,80,0,42,,07/01/2017,12/01/2019
WI,MORT_30_HF,Death rate for heart failure patients,7,87,1,30,,07/01/2017,12/01/2019
WI,MORT_30_PN,Death rate for pneumonia patients,4,103,4,13,,07/01/2017,12/01/2019
WI,MORT_30_STK,Death rate for stroke patients,3,53,0,62,,07/01/2017,12/01/2019
WI,PSI_03,Pressure ulcer rate,2,65,0,0,,07/01/2018,12/31/2019
WI,PSI_04,Death rate among surgical inpatients with serious treatable complications,1,28,0,28,,07/01/2018,12/31/2019
WI,PSI_06,Iatrogenic pneumothorax rate,0,67,0,0,,07/01/2018,12/31/2019
WI,PSI_08,In-hospital fall with hip fracture rate,0,67,0,0,,07/01/2018,12/31/2019
WI,PSI_09,Perioperative hemorrhage or hematoma rate,2,64,0,0,,07/01/2018,12/31/2019
WI,PSI_10,Postoperative acute kidney injury requiring dialysis rate,1,64,0,1,,07/01/2018,12/31/2019
WI,PSI_11,Postoperative respiratory failure rate,0,64,1,1,,07/01/2018,12/31/2019
WI,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2,64,0,0,,07/01/2018,12/31/2019
WI,PSI_13,Postoperative sepsis rate,0,64,1,1,,07/01/2018,12/31/2019
WI,PSI_14,Postoperative wound dehiscence rate,0,62,0,4,,07/01/2018,12/31/2019
WI,PSI_15,Abdominopelvic accidental puncture or laceration rate,2,64,0,1,,07/01/2018,12/31/2019
WI,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1,66,0,Not Available,,07/01/2018,12/31/2019
WV,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,1,25,1,9,,04/01/2017,10/02/2019
WV,MORT_30_AMI,Death rate for heart attack patients,0,21,0,31,,07/01/2017,12/01/2019
WV,MORT_30_CABG,Death rate for CABG surgery patients,0,6,0,0,,07/01/2017,12/01/2019
WV,MORT_30_COPD,Death rate for COPD patients,0,44,0,9,,07/01/2017,12/01/2019
WV,MORT_30_HF,Death rate for heart failure patients,0,34,2,17,,07/01/2017,12/01/2019
WV,MORT_30_PN,Death rate for pneumonia patients,1,47,1,4,,07/01/2017,12/01/2019
WV,MORT_30_STK,Death rate for stroke patients,3,14,0,29,,07/01/2017,12/01/2019
WV,PSI_03,Pressure ulcer rate,2,30,0,1,,07/01/2018,12/31/2019
WV,PSI_04,Death rate among surgical inpatients with serious treatable complications,0,13,0,12,,07/01/2018,12/31/2019
WV,PSI_06,Iatrogenic pneumothorax rate,1,32,0,0,,07/01/2018,12/31/2019
WV,PSI_08,In-hospital fall with hip fracture rate,0,33,0,0,,07/01/2018,12/31/2019
WV,PSI_09,Perioperative hemorrhage or hematoma rate,0,27,0,4,,07/01/2018,12/31/2019
WV,PSI_10,Postoperative acute kidney injury requiring dialysis rate,1,25,0,4,,07/01/2018,12/31/2019
WV,PSI_11,Postoperative respiratory failure rate,0,25,1,4,,07/01/2018,12/31/2019
WV,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2,25,0,4,,07/01/2018,12/31/2019
WV,PSI_13,Postoperative sepsis rate,1,23,1,4,,07/01/2018,12/31/2019
WV,PSI_14,Postoperative wound dehiscence rate,0,25,0,6,,07/01/2018,12/31/2019
WV,PSI_15,Abdominopelvic accidental puncture or laceration rate,0,28,0,4,,07/01/2018,12/31/2019
WV,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,2,31,0,Not Available,,07/01/2018,12/31/2019
WY,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,1,16,0,3,,04/01/2017,10/02/2019
WY,MORT_30_AMI,Death rate for heart attack patients,0,4,0,16,,07/01/2017,12/01/2019
WY,MORT_30_CABG,Death rate for CABG surgery patients,0,2,0,0,,07/01/2017,12/01/2019
WY,MORT_30_COPD,Death rate for COPD patients,1,16,0,11,,07/01/2017,12/01/2019
WY,MORT_30_HF,Death rate for heart failure patients,1,17,0,9,,07/01/2017,12/01/2019
WY,MORT_30_PN,Death rate for pneumonia patients,0,22,0,7,,07/01/2017,12/01/2019
WY,MORT_30_STK,Death rate for stroke patients,0,7,0,16,,07/01/2017,12/01/2019
WY,PSI_03,Pressure ulcer rate,0,12,0,0,,07/01/2018,12/31/2019
WY,PSI_04,Death rate among surgical inpatients with serious treatable complications,0,2,0,6,,07/01/2018,12/31/2019
WY,PSI_06,Iatrogenic pneumothorax rate,0,12,0,0,,07/01/2018,12/31/2019
WY,PSI_08,In-hospital fall with hip fracture rate,0,12,0,0,,07/01/2018,12/31/2019
WY,PSI_09,Perioperative hemorrhage or hematoma rate,0,11,0,1,,07/01/2018,12/31/2019
WY,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0,10,0,1,,07/01/2018,12/31/2019
WY,PSI_11,Postoperative respiratory failure rate,1,9,0,1,,07/01/2018,12/31/2019
WY,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,0,11,0,1,,07/01/2018,12/31/2019
WY,PSI_13,Postoperative sepsis rate,0,10,0,1,,07/01/2018,12/31/2019
WY,PSI_14,Postoperative wound dehiscence rate,0,8,0,3,,07/01/2018,12/31/2019
WY,PSI_15,Abdominopelvic accidental puncture or laceration rate,0,11,0,0,,07/01/2018,12/31/2019
WY,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0,12,0,Not Available,,07/01/2018,12/31/2019
