"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
32C0001127,PRESBYTERIAN HOSPITAL ASC,201 CEDAR ST SOUTHEAST SUITE 7650,ALBUQUERQUE,NM,87106,,(505) 357-3567,98,2,0,99,92,7,1,95,90,8,2,95,83,16,1,94,,1168,266,23,10/01/2022,09/30/2023
32C0001129,PRESBYTERIAN RUST MEDICAL CENTER ASC LLC DBA NEW MEXICO SURGERY CENTER MULTI SPECIALTY,2400 UNSER BOULEVARD SOUTHEAST SUITE 09100B,RIO RANCHO,NM,87124,,(000) 000-0000,95,4,1,97,92,7,1,95,91,7,2,96,89,10,1,96,,1297,332,26,10/01/2022,09/30/2023
33C0001012,MILLARD FILLMORE SURGERY CENTER LLC,215 KLEIN RD.,WILLIAMSVILLE,NY,14221,,(716) 568-6184,,,,,,,,,,,,,,,,,4,,,,,
33C0001164,SOUTHTOWNS SURGERY CENTER LLC,5959 BIG TREE ROAD STE 100,ORCHARD PARK,NY,14127,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
34C0001159,PRIVATE DIAGNOSTIC CLINIC PLLC,"BRIER CREEK MEDICAL PAVILLION, 10207 CERNY ST., ST",RALEIGH,NC,27617,,(919) 660-0620,98,2,0,99,94,5,1,97,94,4,2,97,90,8,2,96,,1392,244,18,10/01/2022,09/30/2023
34C0001165,WAKE ENDOSCOPY CENTER LLC,2601 LAKE DR. S 201,RALEIGH,NC,27607,,(919) 341-3529,98,2,0,99,90,7,3,94,85,13,2,94,88,10,2,95,,2148,230,11,10/01/2022,09/30/2023
34C0001174,REX SURGERY CENTER OF CARY LLC,1505 SOUTHWEST CARY PARKWAY SUITE 100,CARY,NC,27511,,(804) 814-9753,99,1,0,99,91,8,1,95,89,10,1,95,88,11,1,95,,3051,728,24,10/01/2022,09/30/2023
34C0001189,CAROLINA DIGESTIVE CARE,107 B MICA AVE,MORGANTON,NC,28655,,(828) 588-1166,98,2,0,99,91,7,2,95,92,5,3,96,88,10,2,95,,885,262,30,10/01/2022,09/30/2023
34C0001215,TRIAD CENTER FOR SURGERY DBA KIMEL PARK SURGERY CENTER,180 KIMEL PARK DRIVE SUITE 200,WINSTON SALEM,NC,27103,,(202) 378-0139,,,,,,,,,,,,,,,,,4,,,,,
34C0001218,SUMMIT HEALTH PARTNERS LLC DBA WESTERN CAROLINA SURGERY CENTER,30 AIRPORT PARK ROAD,FLETCHER,NC,28732,,(828) 900-0220,,,,,,,,,,,,,,,,,4,,,,,
35C0001004,TRINITY HEALTH,1102 MAIN ST,WILLISTON,ND,58801,,(701) 572-7711,98,2,0,99,94,5,1,97,90,9,1,96,91,8,1,97,,553,204,37,10/01/2022,09/30/2023
35C0001025,SANFORD HEALTH DICKINSON AMBULATORY SURGERY CTR,2615 FAIRWAY ST,DICKINSON,ND,58601,,(701) 456-6000,,,,,,,,,,,,,,,,,4,,,,,
36C0001080,TAYLOR STATION SURGICAL CENTER LTD,6150 EAST BROAD ST,COLUMBUS,OH,43213,,(614) 546-4777,,,,,,,,,,,,,,,,,4,,,,,
36C0001097,REYNOLDS ROAD SURGICAL CENTER LTD DBA WILDWOOD SURGICAL CENTER,"2865 NORTH REYNOLDS RD, SUITE 190",TOLEDO,OH,43615,,(419) 578-7547,98,2,0,99,93,6,1,96,92,7,1,96,88,11,1,95,,1706,614,36,10/01/2022,09/30/2023
36C0001155,NEW HORIZONS SURGERY CENTER LLC,1167 INDEPENDENCE AVE.,MARION,OH,43302,,(740) 375-5854,99,1,0,99,94,5,1,96,92,7,1,96,89,10,1,96,,1352,458,34,10/01/2022,09/30/2023
36C0001222,THE CHRIST HOSPITAL SPINE SURGERY CENTER LLC,4020 SMITH RD,NORWOOD,OH,45209,,(513) 619-5899,99,1,0,99,97,3,0,98,92,6,2,96,92,7,1,97,,1133,424,37,10/01/2022,09/30/2023
36C0001294,NORTHPOINTE SURGICAL SUITES LLC,3250 NORTHPOINTE DR,ZANESVILLE,OH,43701,,(740) 487-1823,98,2,0,99,93,6,1,96,92,8,0,96,89,10,1,96,,1201,558,46,10/01/2022,09/30/2023
36C0001301,LANCASTER SPECIALTY SURGERY CENTER,3056 COLUMBUS LANCASTER ROAD NW,LANCASTER,OH,43130,,(740) 974-2731,98,2,0,99,91,8,1,95,91,8,1,96,88,11,1,96,,510,204,40,10/01/2022,09/30/2023
36C0001306,TRIHEALTH SURGERY CENTER -- ANDERSON,7810 FIVE MILE ROAD SUITE B,CINCINNATI,OH,45230,,(000) 000-0000,98,2,0,99,93,5,2,96,95,5,0,98,92,8,0,97,3,331,81,24,10/01/2022,09/30/2023
36C0001308,ONYX AND PEARL SURGICAL SUITES LLC,465 NORTH CLEVELAND AVE SUITE 150,WESTERVILLE,OH,43082,,(614) 918-0030,,,,,,,,,,,,,,,,,4,,,,,
36C0001326,WHEELING HOSPITAL AMBULATORY SURGERY CENTER LLC,68 STATE ROUTE 7,BRIDGEPORT,OH,43912,,(740) 676-6600,99,1,0,99,93,6,1,96,92,7,1,97,92,7,1,97,,1961,251,13,10/01/2022,09/30/2023
36C0001327,THREE GABLES SURGERY CENTER,5897 COUNTY ROAD 107,PROCTORVILLE,OH,45669,,(000) 000-0000,96,3,1,98,91,7,2,95,88,11,1,95,90,8,2,96,,1104,259,24,10/01/2022,09/30/2023
36C0001343,OSU WEXNER MEDICAL CENTER AMUBLATORY SURGERY CENTER NEW ALBANY,6100 NORTH HAMILTON ROAD 2ND FLOOR SUITE 2D,WESTERVILLE,OH,43081,,(614) 814-8434,98,2,0,99,94,5,1,96,93,6,1,96,90,9,1,96,,8960,1845,21,10/01/2022,09/30/2023
37C0001055,USPI MEMORIAL SURGERY CENTER,8131 SOUTH MEMORIAL DR SUITE 107,TULSA,OK,74133,,(918) 249-7921,97,3,0,98,89,8,3,93,88,10,2,95,85,14,1,95,,1130,370,33,10/01/2022,09/30/2023
38C0001030,INTERSTATE AMBULATORY SURGERY CENTER,3500 N INTERSTATE AVE.,PORTLAND,OR,97227,,(971) 310-3089,98,2,0,99,94,5,1,96,89,9,2,95,87,11,2,95,,2490,948,38,10/01/2022,09/30/2023
38C0001032,SKYLINE AMBULATORY SURGERY CENTER,5125 SKYLINE RD. SOUTH,SALEM,OR,97306,,(971) 310-3082,97,2,1,98,92,6,2,95,89,9,2,95,85,12,3,94,,2540,927,36,10/01/2022,09/30/2023
38C0001046,NGC ENDOSCOPY SERVICES LLC,1130 NORTHWEST 22ND AVE  6TH FLOOR  SUITE 615,PORTLAND,OR,97210,,(503) 229-7137,97,3,0,98,90,8,2,94,85,13,2,93,84,13,3,94,,1177,321,27,10/01/2022,09/30/2023
38C0001054,CASCADE SPINE CENTER LLC,6464 SOUTHWEST BORLAND RD SUITE A1,TUALATIN,OR,97062,,(971) 404-3366,97,3,0,99,93,6,1,96,90,8,2,95,84,13,3,93,,895,299,33,10/01/2022,09/30/2023
38C0001056,CENTER FOR SPECIALTY SURGERY LLC,11782 SW BARNES RD. #200,PORTLAND,OR,97225,,(503) 906-4306,97,3,0,98,92,7,1,95,89,9,2,95,88,10,2,95,,3321,822,25,10/01/2022,09/30/2023
38C0001067,NORTHWEST AMBULATORY SURGERY CENTER LLC,1515 NORTHWEST 18TH AVE SUITE 200,PORTLAND,OR,97209,,(503) 542-4873,98,2,0,99,93,6,1,96,90,9,1,95,89,10,1,95,,1077,358,33,10/01/2022,09/30/2023
38C0001074,EAST PORTLAND SURGERY CENTER LLC,9200 SOUTHEAST 91ST AVE SUITE 100,PORTLAND,OR,97086,,(503) 772-6160,95,4,1,97,87,10,3,92,79,16,5,92,77,19,4,91,,879,250,28,10/01/2022,09/30/2023
38C0001085,KAISER PERMANENTE SUNNYBROOK SURGERY CENTER,9900 SE SUNNYSIDE RD.,CLACKAMAS,OR,97015,,(503) 571-4047,96,3,1,98,92,7,1,95,85,13,2,94,84,14,2,93,,3503,1133,32,10/01/2022,09/30/2023
39C0001017,SOUTHWESTERN AMBULATORY SURGERY CENTER LLC,"500 LEWIS RUN RD, STE.202",WEST MIFFLIN,PA,15122,,(412) 469-6964,97,3,0,98,90,8,2,94,84,14,2,94,76,23,1,91,,1373,581,42,10/01/2022,09/30/2023
39C0001099,ROY A HIMELFARB SURGERY CENTER,757 NORLAND AVE. STE. 100,CHAMBERSBURG,PA,17201,,(717) 217-6725,99,1,0,99,94,6,0,97,90,9,1,95,86,13,1,95,,1363,391,29,10/01/2022,09/30/2023
39C0001123,BERKSHIRE EYE SURGERY CENTER LP,2220 RIDGEWOOD RD.,WYOMISSING,PA,19610,,(610) 736-0144,98,2,0,99,93,6,1,96,92,7,1,96,91,8,1,96,,948,480,51,10/01/2022,09/30/2023
39C0001168,HERSHEY OUTPATIENT SURGERY CENTER LP,15 HOPE DR,HERSHEY,PA,17033,,(717) 520-8200,95,4,1,97,93,6,1,96,90,7,3,94,88,11,1,95,,1078,331,31,10/01/2022,09/30/2023
39C0001176,THE READING HOSPITAL SURGICENTER AT SPRING RIDGE LLC,2603 KEISER BLVD,WYOMISSING,PA,19610,,(484) 628-3079,99,1,0,99,94,5,1,96,97,2,1,98,92,7,1,97,,1576,360,23,10/01/2022,09/30/2023
39C0001222,EVANGELICAL COMMUNITY HOSPITAL ENDOSCOPY CENTER,90 MEDICAL PARK,LEWISBURG,PA,17837,,(570) 768-3300,,,,,,,,,,,,,,,,,4,,,,,
39C0001226,GAMMA SURGERY CENTER,107 GAMMA DR SUITE 200,PITTSBURGH,PA,15238,,(412) 963-7917,97,3,0,98,93,6,1,96,92,7,1,96,87,12,1,95,,980,461,47,10/01/2022,09/30/2023
39C0001239,HAZLETON SURGERY CENTER LLC,50 MOISEY DR. STE. 100,HAZLETON,PA,18202,,(570) 501-6500,98,2,0,99,94,5,1,96,91,8,1,96,87,13,0,95,,1175,339,29,10/01/2022,09/30/2023
39C0001308,MONROEVILLE AMBULATORY SURGERY CENTER LLC,4121 MONROEVILLE BLVD,MONROEVILLE,PA,15146,,(412) 380-5624,99,1,0,99,96,4,0,98,94,5,1,97,93,6,1,97,,1615,533,33,10/01/2022,09/30/2023
39C0001314,ALLEGHENEY CLINIC DBA WEXFORD SURGERY CENTER,12311 PERRY HWY,WEXFORD,PA,15090,,(412) 380-5624,98,2,0,99,93,6,1,96,94,5,1,97,93,6,1,97,,2664,725,27,10/01/2022,09/30/2023
39C0001319,BETHEL PARK SURGERY CENTER,990 HIGBEE DR,BETHEL PARK,PA,15102,,(412) 330-6209,99,1,0,100,95,4,1,97,95,5,0,98,94,5,1,98,,1846,625,34,10/01/2022,09/30/2023
39C0001324,PREMIER AT EXTON SURGERY CENTER LLC,491 JOHN YOUNG WAY SUITE 100,EXTON,PA,19341,,(484) 872-8408,,,,,,,,,,,,,,,,,4,,,,,
39C0001334,ALLEGHENY CLINIC DBA AHN WESTMORELAND ENDOSCOPY CENTER,118 NATURE PARK RD SUITE 200,GREENSBURG,PA,15601,,(412) 330-5883,99,1,0,100,96,4,0,98,97,2,1,98,97,3,0,99,,1698,667,39,10/01/2022,09/30/2023
39C0001343,GRAND VIEW SURGERY CENTER AT HALEYSVILLE,270 MAIN ST SUITE 100,HARLEYSVILLE,PA,19438,,(267) 429-2550,,,,,,,,,,,,,,,,,4,,,,,
39C0001346,BUCKS COUNTY SURGICAL SUITES,2800 KELLY RD SUITE 100,WARRINGTON,PA,18976,,(215) 607-2100,,,,,,,,,,,,,,,,,4,,,,,
42C0001004,ANMED HEALTH MEDICUS SURGERY CENTER LLC,107 PROFESSIONAL CT,ANDERSON,SC,29621,,(864) 716-7953,98,2,0,99,94,5,1,97,89,9,2,95,87,12,1,95,,991,335,34,10/01/2022,09/30/2023
42C0001017,CAROLINA SURGICAL CENTER,198 WOUTH HEDLONG AVE,ROCK HILL,SC,29732,,(803) 327-4664,98,2,0,99,93,6,1,96,91,7,2,95,88,10,2,95,,956,328,34,10/01/2022,09/30/2023
42C0001019,THE GREENWOOD ENDOSCOPY CENTER INC,103 LINER DR.,GREENWOOD,SC,29646,,(864) 227-3838,98,2,0,99,93,5,2,96,94,5,1,97,91,8,1,97,,1231,379,31,10/01/2022,09/30/2023
42C0001049,BLUFFTON OKATIE SURGERY CENTER LLC,"40 OKATIE CENTER BLVD S., STE. 125",OKATIE,SC,29909,,(843) 705-8870,96,4,0,98,90,8,2,94,86,11,3,94,84,15,1,94,,1043,455,44,10/01/2022,09/30/2023
42C0001078,THE SOUTHEASTERN SPINE INSTITUTE AMBULATORY SURGERY CENTER LLC,1106 CHUCK DAWLEY BLVD,MOUNT PLEASANT,SC,29464,,(469) 893-6573,97,3,0,99,93,5,2,96,94,4,2,96,91,6,3,96,,832,269,32,10/01/2022,09/30/2023
43C0001028,SANFORD HEALTH SANFORD CLINIC WATERTOWN SURGICAL CTR,901 4TH ST. NW,WATERTOWN,SD,57201,,(605) 882-8780,,,,,,,,,,,,,,,,,4,,,,,
44C0001000,PHYSICIAN'S SURGERY CENTER OF KNOXVILLE LLC,1819 CLINCH AVE SUITE 206,KNOXVILLE,TN,37916,,(865) 522-2949,97,3,0,98,91,8,1,95,91,9,0,96,89,9,2,96,,1140,322,28,10/01/2022,09/30/2023
44C0001001,EYE SURGERY CENTER OF NASHVILLE LLC,310 25TH AVE NORTH SUITE 105,NASHVILLE,TN,37203,,(615) 329-9023,98,2,0,99,90,8,2,94,89,9,2,95,89,10,1,96,,1247,518,42,10/01/2022,09/30/2023
44C0001004,MEMPHIS SURGERY CENTER,1044 CREST HAVEN RD,MEMPHIS,TN,38119,,(901) 682-1516,96,3,1,98,92,6,2,95,85,12,3,94,86,13,1,95,,1760,402,23,10/01/2022,09/30/2023
44C0001008,NORTHRIDGE SURGERY CENTER,647 MYATT DR,MADISON,TN,37115,,(615) 868-8942,98,2,0,99,94,5,1,96,91,8,1,96,93,6,1,97,,884,314,36,10/01/2022,09/30/2023
44C0001023,DIGESTIVE DISEASE ENDOSCOPY CENTER INC,"222 22ND AVE NORTH, SUITE 300",NASHVILLE,TN,37203,,(615) 340-4629,98,2,0,99,92,7,1,95,89,10,1,95,90,9,1,96,,6898,636,9,10/01/2022,09/30/2023
44C0001025,NASHVILLE ENDOSURGERY CENTER,300 20TH AVE NORTH #800,NASHVILLE,TN,37203,,(615) 284-1335,96,3,1,98,92,7,1,95,88,9,3,95,84,11,5,92,,1210,247,20,10/01/2022,09/30/2023
44C0001037,LEBONHEUR EAST SURGERY CENTER II LP,786 ESTATE PL,MEMPHIS,TN,38120,,(901) 516-1420,100,0,0,100,98,2,0,99,100,0,0,98,100,0,0,100,1,17,3,18,10/01/2022,09/30/2023
44C0001060,PHYSICIANS SURGERY CENTER OF CHATTANOOGA LLC DBA PHYSICIANS SURGERY CENTER OF CHATTANOOGA,924 SPRING CREEK RD,CHATTANOOGA,TN,37412,,(423) 899-1600,,,,,,,,,,,,,,,,,4,,,,,
44C0001069,METHODIST SURGERY CENTER GERMANTOWN LP,1363 SOUTH GERMANTOWN RD.,GERMANTOWN,TN,38138,,(901) 516-1420,98,2,0,99,94,5,1,97,94,4,2,97,91,8,1,96,,758,238,31,10/01/2022,09/30/2023
44C0001073,BAPTIST SURGERY CENTER DBA BAPTIST AMBULATORY SURGERY CENTER,312 21ST AVE NORTH,NASHVILLE,TN,37203,,(615) 321-7330,99,1,0,99,93,6,1,96,91,8,1,96,89,10,1,96,,1110,297,27,10/01/2022,09/30/2023
44C0001087,CLARKSVILLE SURGERY CENTER LLC,793 WEATHERLY DR,CLARKSVILLE,TN,37043,,(931) 645-1373,98,2,0,99,94,5,1,96,90,8,2,96,87,11,2,94,,996,300,30,10/01/2022,09/30/2023
44C0001088,MIDDLE TENNESSEE AMBULATORY SURGERY CENTER,1800 MEDICAL CENTER PARKWAY SUITE 120,MURFREESBORO,TN,37129,,(615) 849-7500,98,2,0,99,92,6,2,95,91,7,2,95,86,12,2,95,,1383,365,26,10/01/2022,09/30/2023
44C0001097,MOUNTAIN EMPIRE SURGERY CENTER,601 MED TECH PARKWAY,JOHNSON CITY,TN,37604,,(423) 610-1020,96,4,0,98,91,8,1,95,87,11,2,94,86,12,2,95,,1051,330,31,10/01/2022,09/30/2023
44C0001112,PARKWEST SURGERY CENTER,9430 PARKWEST BLVD SUITE 210,KNOXVILLE,TN,37923,,(865) 531-0494,98,2,0,99,92,7,1,95,92,7,1,96,90,10,0,96,,1423,509,36,10/01/2022,09/30/2023
44C0001118,URLOGY AMBULATORY SURGERY CENTER LLC,"1325 WOLF PARK DR. , SUITE 101",GERMANTOWN,TN,38138,,(901) 516-1420,99,1,0,99,96,3,1,98,95,5,0,97,93,6,1,97,,870,267,31,10/01/2022,09/30/2023
44C0001119,SAINT THOMAS CAMPUS SURGICARE LP,4230 HARDING RD SUITE 300,NASHVILLE,TN,37205,,(615) 783-1260,98,2,0,99,93,7,0,96,90,9,1,96,89,10,1,96,,1160,399,34,10/01/2022,09/30/2023
44C0001124,AMBULATORY SURGICAL ASSOCIATES LLC,"725 KINGS LN,",TULLAHOMA,TN,37388,,(931) 455-1976,98,2,0,99,93,6,1,96,90,8,2,96,90,9,1,96,,1156,424,37,10/01/2022,09/30/2023
44C0001133,BAPTIST PLAZA SURGICARE LP,2004 HAYES ST,NASHVILLE,TN,37203,,(615) 515-4000,97,3,0,98,93,6,1,96,91,8,1,96,89,11,0,96,,1276,263,21,10/01/2022,09/30/2023
44C0001140,SAINT FRANCIS SURGERY CENTER,5999 PARK AVE,MEMPHIS,TN,38119,,(901) 818-1080,98,2,0,99,92,7,1,95,90,8,2,95,85,14,1,94,,1027,269,26,10/01/2022,09/30/2023
44C0001155,CHATTANOOGA PAIN MANAGEMENT CENTER LLC DBA CHATTANOOGA PAIN SURGERY CENTER,1016 EXECUTIVE DR,HIXSON,TN,37343,,(423) 648-4525,95,4,1,97,94,5,1,96,92,7,1,96,91,7,2,96,,1460,452,31,10/01/2022,09/30/2023
44C0001159,HOLSTON VALLEY AMBULATORY SURGERY CENTER LLC,103 WEST STONE DR,KINGSPORT,TN,37660,,(423) 224-4910,99,1,0,100,92,7,1,95,90,9,1,96,88,11,1,95,,1126,335,30,10/01/2022,09/30/2023
44C0001160,PATIENT PARTNERS LLC,890 NORTH BLUE JAY WAY,GALLATIN,TN,37066,,(615) 575-9000,98,2,0,99,94,5,1,97,90,8,2,95,89,9,2,95,,939,263,28,10/01/2022,09/30/2023
44C0001161,FRANKLIN ENDOSCOPY CENTER LLC,9160 CAROTHERS PARKWAY SUITE 100,FRANKLIN,TN,37067,,(615) 550-6066,97,3,0,98,91,7,2,95,89,10,1,95,89,10,1,96,,1345,409,30,10/01/2022,09/30/2023
44C0001165,HAMILTON EYE INSTITUTE SURGERY CENTER LP,"930 MADISON AVE., SUITE 370",MEMPHIS,TN,38103,,(901) 516-1420,96,3,1,98,89,9,2,94,88,9,3,94,87,8,5,93,,741,243,33,10/01/2022,09/30/2023
44C0001166,LEBANON ENDOSCOPY CENTER LLC DBA LEBANON ENDOSCOPY CENTER,100 PHYSICIANS WAY SUITE 340,LEBANON,TN,37090,,(615) 466-9532,99,1,0,99,94,5,1,96,93,6,1,97,92,7,1,97,,1392,420,30,10/01/2022,09/30/2023
44C0001169,PROVIDENCE SURGERY CENTER,5002 CROSSINGS CIR SUITE 110,MOUNT JULIET,TN,37122,,(615) 553-9100,98,2,0,99,93,6,1,96,89,10,1,95,88,11,1,95,,1504,397,26,10/01/2022,09/30/2023
44C0001177,MID STATE ENDOSCOPY CENTER,1115 DOW ST SUITE A,MURFREESBORO,TN,37130,,(615) 848-9234,97,2,1,98,90,8,2,94,86,12,2,95,86,12,2,94,,1217,262,22,10/01/2022,09/30/2023
44C0001204,SAINT THOMAS SURGERY CENTER NEW SALEM LLC DBA NEW SALEM SURGERY CENTER,2755 NEW SALEM HIGHWAY SUITE 100,MURFREESBORO,TN,37128,,(615) 900-1366,99,1,0,99,92,7,1,96,93,6,1,97,92,7,1,97,,2234,575,26,10/01/2022,09/30/2023
45C0001018,CONROE SURGERY CENTER 2 LLC,"1501 RIVER POINTE DR, #200",CONROE,TX,77304,,(469) 893-6573,97,3,0,98,92,7,1,95,87,12,1,94,85,12,3,93,,1092,316,29,10/01/2022,09/30/2023
45C0001021,MEMORIAL HERMANN WEST HOUSTON SURGERY CENTER LLC,970 CAMPBELL RD,HOUSTON,TX,77024,,(713) 461-3547,,,,,,,,,,,,,,,,,4,,,,,
45C0001035,MEMORIAL HERMANN SURGERY CENTER MAIN STREET,7515 MAIN STREET SUITE 800,HOUSTON,TX,77030,,(713) 799-9990,96,3,1,97,88,8,4,92,82,12,6,92,78,18,4,91,,1468,194,13,10/01/2022,09/30/2023
45C0001039,BAYLOR SURGICARE,3920 WORTH ST.,DALLAS,TX,75246,,(214) 820-2581,97,3,0,99,90,7,3,94,89,10,1,95,88,11,1,95,,1721,365,21,10/01/2022,09/30/2023
45C0001077,DOCTORS UNITED SURGERY CENTER,5146 PRESTON,PASADENA,TX,77505,,(346) 203-5536,97,2,1,98,92,7,1,95,88,10,2,95,87,11,2,95,,1800,444,25,10/01/2022,09/30/2023
45C0001091,GARLAND SURGICARE PARTNERS LTD DBA BAYLOR SURGICARE AT GARLAND,530 CLARA BARTON BLVD SUITE 100,GARLAND,TX,75042,,(972) 494-2400,99,1,0,99,93,5,2,95,91,8,1,96,88,10,2,95,,962,234,24,10/01/2022,09/30/2023
45C0001133,BAYLOR SURGICARE AT NORTH DALLAS LLC DBA BAYLOR SCOTT AND WHITE SURGICARE NORTH DALLAS,12230 COIT RD SUITE 200,DALLAS,TX,75251,,(469) 374-6400,97,3,0,99,95,4,1,97,88,10,2,95,83,14,3,93,,1063,197,19,10/01/2022,09/30/2023
45C0001139,GCSA AMBULATORY SURGERY CENTER LLC,8214 WURZBACH RD.,SAN ANTONIO,TX,78229,,(210) 614-1234,96,4,0,98,92,7,1,95,89,9,2,95,88,10,2,95,,1745,345,20,10/01/2022,09/30/2023
45C0001149,MEMORIAL HERMANN SURGERY CENTER WOODLANDS PARKWAY,1441 WOODSTEAD CT SUITE 100,THE WOODLANDS,TX,77380,,(281) 825-4725,98,2,0,99,93,5,2,96,91,8,1,95,85,13,2,94,,1179,259,22,10/01/2022,09/30/2023
45C0001161,SOUTH PLAINS ENDOSCOPY CENTER,3610 24TH ST,LUBBOCK,TX,79410,,(806) 797-1015,97,2,1,98,94,5,1,96,92,7,1,96,90,9,1,96,,1257,345,27,10/01/2022,09/30/2023
45C0001194,MEMORIAL HERMANN BAY AREA ENDOSCOPY CENTER LLC DBA BAY AREA ENDOSCOPY,444 FM 1959 RD SUITE B,HOUSTON,TX,77034,,(281) 892-2420,95,4,1,97,85,12,3,91,84,12,4,93,79,17,4,91,,929,195,21,10/01/2022,09/30/2023
45C0001196,BAYLOR SURGICARE AT OAKMONT,7200 OAKMONT BLVD.,FORT WORTH,TX,76132,,(817) 732-3300,96,4,0,98,92,6,2,95,86,11,3,94,81,17,2,93,,1481,341,23,10/01/2022,09/30/2023
45C0001205,DESOTO SURGICARE PARTNERS LTD,7992 WEST VIRGINIA DR.,DALLAS,TX,75237,,(972) 283-2400,97,3,0,98,90,8,2,94,87,10,3,94,83,14,3,93,,785,236,30,10/01/2022,09/30/2023
45C0001221,VICTORIA SURGERY CENTER,105 JAMES COLEMAN DR.,VICTORIA,TX,77904,,(361) 578-0234,95,4,1,97,89,9,2,93,83,13,4,93,88,10,2,95,,1819,384,22,10/01/2022,09/30/2023
45C0001233,HILL COUNTRY MEMORIAL SURGERY CENTER,204 GATEWAY NORTH SUITE B,MARBLE FALLS,TX,78654,,(830) 798-1821,,,,,,,,,,,,,,,,,4,,,,,
45C0001240,GOLDEN TRIANGLE SURGERY CENTER LLC DBA BAPTIST BEAUMONT SURGICAL AFFILIATES,3560 COLLEGE STREET,BEAUMONT,TX,77701,,(409) 835-7070,97,3,0,99,93,6,1,96,90,9,1,96,90,9,1,96,2,1180,393,33,10/01/2022,09/30/2023
45C0001243,NORTHWEST SURGERY CENTER RED OAK,17322 RED OAK DR,HOUSTON,TX,77090,,(281) 895-9100,97,3,0,98,93,6,1,96,88,10,2,94,82,16,2,93,,1648,438,27,10/01/2022,09/30/2023
45C0001245,CORPUS CHRISTI SURGICARE LTD DBA CORPUS CHRISTI OUTPATIENT SURGERY CENTER,3636 SOUTH ALAMEDA ST SUITE A,CORPUS CHRISTI,TX,78411,,(361) 853-2200,98,2,0,99,93,6,1,96,90,8,2,96,90,8,2,96,,1392,358,26,10/01/2022,09/30/2023
45C0001247,PASO DEL NORTE SURGERY CENTER,125 W. CASTELLANO,EL PASO,TX,79912,,(915) 532-8200,95,4,1,97,91,8,1,95,89,9,2,95,89,9,2,95,,1112,191,17,10/01/2022,09/30/2023
45C0001250,SHORELINE SURGERY CENTER LLP DBA CHRISTUS SPOHN-SURGICARE OF CORPUS CHRISTI,718 ELIZABETH ST,CORPUS CHRISTI,TX,78404,,(361) 882-3204,97,3,0,98,90,8,2,94,88,9,3,95,83,14,3,93,,993,303,31,10/01/2022,09/30/2023
45C0001257,BAYLOR SCOTT AND WHITE SURGICARE DENTON,350 SOUTH IH 35 EAST,DENTON,TX,76205,,(940) 323-1393,98,2,0,99,93,6,1,96,90,8,2,96,87,12,1,95,,1347,452,34,10/01/2022,09/30/2023
45C0001264,TEXAN SURGERY CENTER,7000 NORTH MOPAC EXPRESSWAY SUITE 120,AUSTIN,TX,78731,,(512) 342-0900,94,5,1,96,92,6,2,95,85,13,2,94,84,15,1,94,,1354,374,28,10/01/2022,09/30/2023
45C0001267,NMC SURGERY CENTER LP DBA THE SURGERY CENTER OF NACOGDOCHES,4948 N E STALLINGS DR,NACOGDOCHES,TX,75965,,(936) 568-3595,99,1,0,100,93,6,1,96,95,5,0,97,93,7,0,97,,1219,317,26,10/01/2022,09/30/2023
45C0001274,VICTORIA AMBULATORY SURGERY CENTER DBA THE SURGERY CENTER,6370 NORTH NAVARRO ST,VICTORIA,TX,77904,,(361) 570-8311,98,2,0,99,92,7,1,95,96,3,1,97,92,7,1,97,,1107,319,29,10/01/2022,09/30/2023
45C0001276,FISH POND SURGERY CENTER,601 WEST HWY 6 SUITE 109,WACO,TX,76710,,(254) 751-9836,,,,,,,,,,,,,,,,,4,,,,,
45C0001277,TEXAS ENDOSCOPY PLANO,6405 WEST PARKER #370,PLANO,TX,75093,,(214) 778-2570,98,2,0,99,91,7,2,94,90,8,2,95,90,9,1,96,,1128,233,21,10/01/2022,09/30/2023
45C0001298,NORTH HOUSTON ENDOSCOPY AND SURGERY,275 LANTERN BEND SUITE 400,HOUSTON,TX,77090,,(281) 440-5797,96,3,1,98,92,6,2,95,89,9,2,94,86,11,3,94,,1054,229,22,10/01/2022,09/30/2023
